board_rid,board_name,board_rank,bvid,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs
,,,BV1REXCBCEHB,hot,hot:pn=1:ps=20,2026-04-06T09:01:13.575381+00:00,2026-04-06T09:01:13.575381+00:00,30222764,22,2026-04-01T03:00:00+00:00,114,8203509.0,hot:pn=1:ps=20
,,,BV1o29wBTESE,hot,hot:pn=1:ps=20,2026-04-06T09:01:13.575381+00:00,2026-04-06T09:01:13.575381+00:00,484336702,17,2026-04-03T12:00:00+00:00,181,453778.0,hot:pn=1:ps=20
,,,BV1Df9FBnE1u,hot,hot:pn=1:ps=20,2026-04-06T09:01:13.575381+00:00,2026-04-06T09:01:13.575381+00:00,2057895471,138,2026-04-03T11:30:00+00:00,280,5770101.0,hot:pn=1:ps=20
,,,BV1sKSSBKEK8,hot,hot:pn=1:ps=20,2026-04-06T09:01:13.575381+00:00,2026-04-06T09:01:13.575381+00:00,396194,30,2026-04-05T13:00:00+00:00,230,273476.0,hot:pn=1:ps=20
,,,BV1osD5BFEeZ,hot,hot:pn=1:ps=20,2026-04-06T09:01:13.575381+00:00,2026-04-06T09:01:13.575381+00:00,30502823,24,2026-04-05T03:28:37+00:00,50,340673.0,hot:pn=1:ps=20
,,,BV1LfDMBkEPa,hot,hot:pn=1:ps=20,2026-04-06T09:01:13.575381+00:00,2026-04-06T09:01:13.575381+00:00,504063975,29,2026-04-04T16:24:11+00:00,300,2351374.0,hot:pn=1:ps=20
,,,BV1nuDgBREJE,hot,hot:pn=1:ps=20,2026-04-06T09:01:13.575381+00:00,2026-04-06T09:01:13.575381+00:00,3546795672079131,137,2026-04-04T12:52:34+00:00,113,1777278.0,hot:pn=1:ps=20
,,,BV1nKDgBoEQp,hot,hot:pn=1:ps=20,2026-04-06T09:01:13.575381+00:00,2026-04-06T09:01:13.575381+00:00,3493114278840446,242,2026-04-04T13:15:53+00:00,65,2689314.0,hot:pn=1:ps=20
,,,BV1E4DTB1EDb,hot,hot:pn=1:ps=20,2026-04-06T09:01:13.575381+00:00,2026-04-06T09:01:13.575381+00:00,23008945,162,2026-04-04T10:23:39+00:00,240,336678.0,hot:pn=1:ps=20
,,,BV1PGDNB7EnN,hot,hot:pn=1:ps=20,2026-04-06T09:01:13.575381+00:00,2026-04-06T09:01:13.575381+00:00,3537111164652446,17,2026-04-04T00:28:35+00:00,630,3363242.0,hot:pn=1:ps=20
,,,BV1FD9MBfEn5,hot,hot:pn=1:ps=20,2026-04-06T09:01:13.575381+00:00,2026-04-06T09:01:13.575381+00:00,2930404,208,2026-04-03T10:24:39+00:00,1833,1065196.0,hot:pn=1:ps=20
,,,BV1mESUBMEWN,hot,hot:pn=1:ps=20,2026-04-06T09:01:13.575381+00:00,2026-04-06T09:01:13.575381+00:00,297344797,159,2026-04-05T10:25:10+00:00,101,653098.0,hot:pn=1:ps=20
,,,BV1ECDPBTEnX,hot,hot:pn=1:ps=20,2026-04-06T09:01:13.575381+00:00,2026-04-06T09:01:13.575381+00:00,30502823,24,2026-04-04T03:30:00+00:00,92,502556.0,hot:pn=1:ps=20
,,,BV1bnDwB5Egn,hot,hot:pn=1:ps=20,2026-04-06T09:01:13.575381+00:00,2026-04-06T09:01:13.575381+00:00,1138195463,27,2026-04-03T22:25:49+00:00,141,5773403.0,hot:pn=1:ps=20
,,,BV1eySZBGEPV,hot,hot:pn=1:ps=20,2026-04-06T09:01:13.575381+00:00,2026-04-06T09:01:13.575381+00:00,672328094,172,2026-04-06T06:00:20+00:00,236,55771.0,hot:pn=1:ps=20
