board_rid,board_name,board_rank,bvid,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs
,,,BV1RYXQBKEEd,hot,hot:pn=1:ps=20,2026-04-01T04:20:14.849399+00:00,2026-04-01T04:20:14.849399+00:00,777536,182,2026-03-29T12:13:19+00:00,342,8189744.0,hot:pn=1:ps=20
,,,BV1MBXPBtEbk,hot,hot:pn=1:ps=20,2026-04-01T04:20:14.849399+00:00,2026-04-01T04:20:14.849399+00:00,113362335,138,2026-03-27T09:05:00+00:00,540,6717696.0,hot:pn=1:ps=20
,,,BV1vRXrB3E9B,hot,hot:pn=1:ps=20,2026-04-01T04:20:14.849399+00:00,2026-04-01T04:20:14.849399+00:00,521361091,25,2026-03-31T10:20:12+00:00,155,54249.0,hot:pn=1:ps=20
,,,BV1iQ9VBYEuR,hot,hot:pn=1:ps=20,2026-04-01T04:20:14.849399+00:00,2026-04-01T04:20:14.849399+00:00,46470268,232,2026-04-01T00:30:00+00:00,47,105224.0,hot:pn=1:ps=20
,,,BV1BDXCBQE5w,hot,hot:pn=1:ps=20,2026-04-01T04:20:14.849399+00:00,2026-04-01T04:20:14.849399+00:00,3546622923377024,17,2026-04-01T02:00:00+00:00,173,281993.0,hot:pn=1:ps=20
,,,BV1daQ1BUEm2,hot,hot:pn=1:ps=20,2026-04-01T04:20:14.849399+00:00,2026-04-01T04:20:14.849399+00:00,352117879,30,2026-03-25T05:10:06+00:00,224,5213374.0,hot:pn=1:ps=20
,,,BV1F2XaBdEV2,hot,hot:pn=1:ps=20,2026-04-01T04:20:14.849399+00:00,2026-04-01T04:20:14.849399+00:00,3546781006694901,242,2026-03-30T12:46:00+00:00,176,2061836.0,hot:pn=1:ps=20
,,,BV1PdXQBHEv9,hot,hot:pn=1:ps=20,2026-04-01T04:20:14.849399+00:00,2026-04-01T04:20:14.849399+00:00,15377173,24,2026-03-29T11:21:04+00:00,131,1813394.0,hot:pn=1:ps=20
,,,BV1qaXhBjE5d,hot,hot:pn=1:ps=20,2026-04-01T04:20:14.849399+00:00,2026-04-01T04:20:14.849399+00:00,37607457,161,2026-03-30T10:00:00+00:00,675,2279273.0,hot:pn=1:ps=20
,,,BV1CNXeBaEe8,hot,hot:pn=1:ps=20,2026-04-01T04:20:14.849399+00:00,2026-04-01T04:20:14.849399+00:00,3546726841452974,21,2026-03-30T10:19:59+00:00,1095,1827694.0,hot:pn=1:ps=20
,,,BV1PGXQBDEwx,hot,hot:pn=1:ps=20,2026-04-01T04:20:14.849399+00:00,2026-04-01T04:20:14.849399+00:00,3546970197068618,24,2026-03-29T13:06:58+00:00,82,322911.0,hot:pn=1:ps=20
,,,BV1HHXkBXE68,hot,hot:pn=1:ps=20,2026-04-01T04:20:14.849399+00:00,2026-04-01T04:20:14.849399+00:00,59905809,22,2026-03-31T08:47:09+00:00,94,207384.0,hot:pn=1:ps=20
,,,BV171XjB3E1d,hot,hot:pn=1:ps=20,2026-04-01T04:20:14.849399+00:00,2026-04-01T04:20:14.849399+00:00,296465852,130,2026-03-28T12:43:30+00:00,217,751256.0,hot:pn=1:ps=20
,,,BV1zUXrBLE5s,hot,hot:pn=1:ps=20,2026-04-01T04:20:14.849399+00:00,2026-04-01T04:20:14.849399+00:00,456664753,21,2026-03-31T09:32:32+00:00,441,756152.0,hot:pn=1:ps=20
,,,BV15cXYBjE5Z,hot,hot:pn=1:ps=20,2026-04-01T04:20:14.849399+00:00,2026-04-01T04:20:14.849399+00:00,15385187,20,2026-03-31T04:25:00+00:00,282,120913.0,hot:pn=1:ps=20
