board_rid,board_name,board_rank,bvid,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs
,,,BV1MBXPBtEbk,hot,hot:pn=1:ps=20,2026-04-02T15:36:48.627522+00:00,2026-04-02T15:36:48.627522+00:00,113362335,138,2026-03-27T09:05:00+00:00,540,7324562.0,hot:pn=1:ps=20
,,,BV1REXCBCEHB,hot,hot:pn=1:ps=20,2026-04-02T15:36:48.627522+00:00,2026-04-02T15:36:48.627522+00:00,30222764,22,2026-04-01T03:00:00+00:00,114,4662337.0,hot:pn=1:ps=20
,,,BV1v4XfBWEuD,hot,hot:pn=1:ps=20,2026-04-02T15:36:48.627522+00:00,2026-04-02T15:36:48.627522+00:00,23340150,28,2026-04-02T11:00:00+00:00,266,154370.0,hot:pn=1:ps=20
,,,BV1PdXQBHEv9,hot,hot:pn=1:ps=20,2026-04-02T15:36:48.627522+00:00,2026-04-02T15:36:48.627522+00:00,15377173,24,2026-03-29T11:21:04+00:00,131,3704277.0,hot:pn=1:ps=20
,,,BV1dj9LBNEcq,hot,hot:pn=1:ps=20,2026-04-02T15:36:48.627522+00:00,2026-04-02T15:36:48.627522+00:00,3546666414114995,232,2026-04-01T05:12:55+00:00,180,661052.0,hot:pn=1:ps=20
,,,BV1NPXVBkEWx,hot,hot:pn=1:ps=20,2026-04-02T15:36:48.627522+00:00,2026-04-02T15:36:48.627522+00:00,13574476,162,2026-04-01T11:00:00+00:00,229,104784.0,hot:pn=1:ps=20
,,,BV1ro9HBwEGv,hot,hot:pn=1:ps=20,2026-04-02T15:36:48.627522+00:00,2026-04-02T15:36:48.627522+00:00,422749160,47,2026-04-01T21:54:55+00:00,182,351320.0,hot:pn=1:ps=20
,,,BV1fu97BmE8V,hot,hot:pn=1:ps=20,2026-04-02T15:36:48.627522+00:00,2026-04-02T15:36:48.627522+00:00,141032437,21,2026-04-01T08:13:46+00:00,110,122215.0,hot:pn=1:ps=20
,,,BV1RYXQBKEEd,hot,hot:pn=1:ps=20,2026-04-02T15:36:48.627522+00:00,2026-04-02T15:36:48.627522+00:00,777536,182,2026-03-29T12:13:19+00:00,342,10078685.0,hot:pn=1:ps=20
,,,BV1A297BWE4p,hot,hot:pn=1:ps=20,2026-04-02T15:36:48.627522+00:00,2026-04-02T15:36:48.627522+00:00,3546612548765999,130,2026-04-01T07:41:15+00:00,149,116677.0,hot:pn=1:ps=20
,,,BV1Vf9LBqEhp,hot,hot:pn=1:ps=20,2026-04-02T15:36:48.627522+00:00,2026-04-02T15:36:48.627522+00:00,479783146,47,2026-04-01T03:13:32+00:00,250,1777139.0,hot:pn=1:ps=20
,,,BV1d59LBiE6e,hot,hot:pn=1:ps=20,2026-04-02T15:36:48.627522+00:00,2026-04-02T15:36:48.627522+00:00,3493288858356086,130,2026-04-01T05:34:26+00:00,134,453693.0,hot:pn=1:ps=20
,,,BV1bM9jB8EVE,hot,hot:pn=1:ps=20,2026-04-02T15:36:48.627522+00:00,2026-04-02T15:36:48.627522+00:00,3546679062039234,21,2026-04-01T03:06:38+00:00,103,215727.0,hot:pn=1:ps=20
,,,BV15q9jB6E2a,hot,hot:pn=1:ps=20,2026-04-02T15:36:48.627522+00:00,2026-04-02T15:36:48.627522+00:00,398606344,172,2026-04-01T09:28:43+00:00,136,227678.0,hot:pn=1:ps=20
,,,BV17T9VBeEcp,hot,hot:pn=1:ps=20,2026-04-02T15:36:48.627522+00:00,2026-04-02T15:36:48.627522+00:00,1497463202,208,2026-04-01T02:05:09+00:00,112,2503700.0,hot:pn=1:ps=20
,,,BV18N9jBaEDQ,hot,hot:pn=1:ps=20,2026-04-02T15:36:48.627522+00:00,2026-04-02T15:36:48.627522+00:00,346749212,183,2026-04-01T03:00:42+00:00,175,549294.0,hot:pn=1:ps=20
,,,BV1Q497BKEeS,hot,hot:pn=1:ps=20,2026-04-02T15:36:48.627522+00:00,2026-04-02T15:36:48.627522+00:00,4408371,257,2026-04-01T08:10:00+00:00,477,535542.0,hot:pn=1:ps=20
,,,BV1kBXzB5EcN,hot,hot:pn=1:ps=20,2026-04-02T15:36:48.627522+00:00,2026-04-02T15:36:48.627522+00:00,593021561,20,2026-03-31T06:06:30+00:00,82,220929.0,hot:pn=1:ps=20
,,,BV1959VBZEJB,hot,hot:pn=1:ps=20,2026-04-02T15:36:48.627522+00:00,2026-04-02T15:36:48.627522+00:00,1060544882,31,2026-04-01T01:47:00+00:00,141,760546.0,hot:pn=1:ps=20
,,,BV1hn9sBWE6H,hot,hot:pn=1:ps=20,2026-04-02T15:36:48.627522+00:00,2026-04-02T15:36:48.627522+00:00,1157901692,216,2026-04-02T01:47:25+00:00,153,253040.0,hot:pn=1:ps=20
,,,BV1CiXrBWExQ,hot,hot:pn=2:ps=20,2026-04-02T15:36:48.627522+00:00,2026-04-02T15:36:48.627522+00:00,382579410,255,2026-03-31T11:08:34+00:00,16,1036313.0,hot:pn=2:ps=20
,,,BV1zkXzBrEYr,hot,hot:pn=2:ps=20,2026-04-02T15:36:48.627522+00:00,2026-04-02T15:36:48.627522+00:00,8060090,20,2026-03-31T05:56:39+00:00,66,903773.0,hot:pn=2:ps=20
,,,BV13S9EBgE3x,hot,hot:pn=2:ps=20,2026-04-02T15:36:48.627522+00:00,2026-04-02T15:36:48.627522+00:00,563174848,252,2026-04-01T12:42:29+00:00,16,226360.0,hot:pn=2:ps=20
,,,BV12MX6B9ENq,hot,hot:pn=2:ps=20,2026-04-02T15:36:48.627522+00:00,2026-04-02T15:36:48.627522+00:00,390463332,21,2026-03-31T04:39:41+00:00,15,166872.0,hot:pn=2:ps=20
,,,BV1CbXZBPECb,hot,hot:pn=2:ps=20,2026-04-02T15:36:48.627522+00:00,2026-04-02T15:36:48.627522+00:00,5294454,138,2026-04-02T10:08:36+00:00,316,1041082.0,hot:pn=2:ps=20
