board_rid,board_name,board_rank,bvid,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs
,,,BV1KwQuBeE8G,hot,hot:pn=1:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,1577804,21,2026-04-11T05:36:47+00:00,3846,6096494.0,hot:pn=1:ps=20
,,,BV1H7QFBaERe,hot,hot:pn=1:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,5970160,138,2026-04-10T09:00:00+00:00,2343,7813889.0,hot:pn=1:ps=20
,,,BV1WwD9BJEMX,hot,hot:pn=1:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,777536,182,2026-04-12T12:57:58+00:00,510,1251099.0,hot:pn=1:ps=20
,,,BV1UzQTB8EVt,hot,hot:pn=1:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,19507350,138,2026-04-11T04:10:00+00:00,75,1370646.0,hot:pn=1:ps=20
,,,BV1gjDmByEtP,hot,hot:pn=1:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,528461028,250,2026-04-12T10:00:00+00:00,636,871553.0,hot:pn=1:ps=20
,,,BV1ZbQsBcEkk,hot,hot:pn=1:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,3966122,216,2026-04-13T05:32:50+00:00,214,82535.0,hot:pn=1:ps=20
,,,BV1o7DYB2Exe,hot,hot:pn=1:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,1497463202,208,2026-04-07T09:20:00+00:00,94,5832304.0,hot:pn=1:ps=20
,,,BV11cQ8BREUN,hot,hot:pn=1:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,346563107,124,2026-04-13T10:48:39+00:00,891,306881.0,hot:pn=1:ps=20
,,,BV115DDBkEvD,hot,hot:pn=1:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,946974,95,2026-04-12T03:00:00+00:00,951,3337998.0,hot:pn=1:ps=20
,,,BV1m3Q4BnEeN,hot,hot:pn=1:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,10119428,182,2026-04-13T09:36:56+00:00,3238,111922.0,hot:pn=1:ps=20
,,,BV1rtDRBJE7s,hot,hot:pn=1:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,3546749647980910,242,2026-04-12T19:19:53+00:00,542,505081.0,hot:pn=1:ps=20
,,,BV1wyD9BSEF6,hot,hot:pn=1:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,8263502,215,2026-04-12T12:07:26+00:00,584,556079.0,hot:pn=1:ps=20
,,,BV1FYDCB7E3D,hot,hot:pn=1:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,8031665,216,2026-04-11T08:28:16+00:00,315,687924.0,hot:pn=1:ps=20
,,,BV1tXDXBsEXp,hot,hot:pn=1:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,412615990,183,2026-04-12T14:16:40+00:00,676,326787.0,hot:pn=1:ps=20
,,,BV1pcQxBuE9r,hot,hot:pn=1:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,3493085912763265,137,2026-04-13T09:00:00+00:00,278,208918.0,hot:pn=1:ps=20
,,,BV1FeD1BsEQq,hot,hot:pn=1:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,355024318,173,2026-04-11T13:19:42+00:00,513,2237028.0,hot:pn=1:ps=20
,,,BV1MMQwB7EXZ,hot,hot:pn=1:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,99157282,212,2026-04-11T09:00:00+00:00,727,2456845.0,hot:pn=1:ps=20
,,,BV1QwDDBDEAA,hot,hot:pn=1:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,3706958481721897,76,2026-04-12T04:10:48+00:00,139,2916575.0,hot:pn=1:ps=20
,,,BV14jQKB4ERx,hot,hot:pn=1:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,3546661399824534,130,2026-04-11T02:52:55+00:00,1718,753463.0,hot:pn=1:ps=20
,,,BV1LnQtBPEGh,hot,hot:pn=1:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,3493141629896727,193,2026-04-13T09:00:00+00:00,269,101083.0,hot:pn=1:ps=20
,,,BV1vZQNBzEr7,hot,hot:pn=2:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,147166910,21,2026-04-11T03:05:00+00:00,1420,2836553.0,hot:pn=2:ps=20
,,,BV1x8DSBCEav,hot,hot:pn=2:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,31783129,216,2026-04-12T05:24:19+00:00,70,983690.0,hot:pn=2:ps=20
,,,BV1e2QMByEfE,hot,hot:pn=2:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,1487316826,138,2026-04-11T04:48:31+00:00,226,6096549.0,hot:pn=2:ps=20
,,,BV1cMD9BLERx,hot,hot:pn=2:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,456664753,21,2026-04-12T14:15:00+00:00,2488,481793.0,hot:pn=2:ps=20
,,,BV1PCDkBQEsH,hot,hot:pn=2:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,350694067,138,2026-04-11T10:42:28+00:00,981,1450169.0,hot:pn=2:ps=20
,,,BV1bSDXB4Ee7,hot,hot:pn=2:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,157703013,241,2026-04-12T14:43:09+00:00,123,1287821.0,hot:pn=2:ps=20
,,,BV1RCQ4BbEV1,hot,hot:pn=2:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,21540057,176,2026-04-13T10:05:00+00:00,962,52151.0,hot:pn=2:ps=20
,,,BV14cQTB4E9o,hot,hot:pn=2:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,5024187,27,2026-04-11T03:30:00+00:00,1455,2554456.0,hot:pn=2:ps=20
,,,BV15ZD6BYEkq,hot,hot:pn=2:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,3546766003669561,256,2026-04-11T02:00:00+00:00,122,444580.0,hot:pn=2:ps=20
,,,BV1nuQtBrEmp,hot,hot:pn=2:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,21837784,182,2026-04-13T10:00:00+00:00,708,100671.0,hot:pn=2:ps=20
,,,BV1BSDQBBEaQ,hot,hot:pn=2:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,21950148,76,2026-04-12T08:55:00+00:00,266,297876.0,hot:pn=2:ps=20
,,,BV1q8DDBaERC,hot,hot:pn=2:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,278761367,247,2026-04-12T11:12:11+00:00,830,567487.0,hot:pn=2:ps=20
,,,BV1kwDQB6EMe,hot,hot:pn=2:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,942755,182,2026-04-12T09:30:00+00:00,5682,710865.0,hot:pn=2:ps=20
,,,BV1qiDXBKEMh,hot,hot:pn=2:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,297344797,159,2026-04-13T03:00:00+00:00,203,166159.0,hot:pn=2:ps=20
,,,BV1KDDtBSEay,hot,hot:pn=2:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,18232315,65,2026-04-10T03:10:00+00:00,190,2661369.0,hot:pn=2:ps=20
,,,BV1eqDDBoEzS,hot,hot:pn=2:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,8680974,215,2026-04-12T10:24:23+00:00,528,528674.0,hot:pn=2:ps=20
,,,BV1wfDDBrETb,hot,hot:pn=2:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,647201537,76,2026-04-12T09:42:15+00:00,228,844197.0,hot:pn=2:ps=20
,,,BV1KTQuBcEG7,hot,hot:pn=2:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,8365699,71,2026-04-11T03:48:19+00:00,1028,832393.0,hot:pn=2:ps=20
,,,BV1XVDfBLE3D,hot,hot:pn=2:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,1340190821,172,2026-04-10T11:35:00+00:00,410,6021444.0,hot:pn=2:ps=20
,,,BV1hwQwBnEN4,hot,hot:pn=2:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,3546636978489848,47,2026-04-13T01:00:00+00:00,235,1592637.0,hot:pn=2:ps=20
,,,BV1kDD2BaEHy,hot,hot:pn=3:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,3493260618106936,138,2026-04-12T04:00:00+00:00,96,2591743.0,hot:pn=3:ps=20
,,,BV1xQDDBEEYz,hot,hot:pn=3:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,269415122,138,2026-04-12T11:05:47+00:00,61,663156.0,hot:pn=3:ps=20
,,,BV1ACQABGEGq,hot,hot:pn=3:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,644255470,250,2026-04-11T04:00:00+00:00,2013,1963720.0,hot:pn=3:ps=20
,,,BV1rtDCBDEW7,hot,hot:pn=3:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,39627524,21,2026-04-11T10:08:45+00:00,3354,2119772.0,hot:pn=3:ps=20
,,,BV1ucQuBNE7G,hot,hot:pn=3:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,546195,17,2026-04-11T05:30:01+00:00,1610,1992668.0,hot:pn=3:ps=20
,,,BV1FkDSBvEnW,hot,hot:pn=3:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,688489329,241,2026-04-12T03:44:45+00:00,239,935605.0,hot:pn=3:ps=20
,,,BV1rRQTBJEun,hot,hot:pn=3:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,1369887472,154,2026-04-11T07:27:57+00:00,211,1166853.0,hot:pn=3:ps=20
,,,BV1ZcDfBWEUJ,hot,hot:pn=3:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,20457232,241,2026-04-10T01:35:49+00:00,696,1641037.0,hot:pn=3:ps=20
,,,BV1VEDQBfErQ,hot,hot:pn=3:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,1599847895,168,2026-04-12T08:21:44+00:00,372,191482.0,hot:pn=3:ps=20
,,,BV1AbD1BZEQk,hot,hot:pn=3:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,6870179,235,2026-04-12T02:50:00+00:00,892,278693.0,hot:pn=3:ps=20
,,,BV15HD9BvEj9,hot,hot:pn=3:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,38568774,172,2026-04-12T11:45:35+00:00,316,596774.0,hot:pn=3:ps=20
,,,BV1M5DCB8EzJ,hot,hot:pn=3:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,15027167,126,2026-04-11T09:20:46+00:00,134,81717.0,hot:pn=3:ps=20
,,,BV1veDDBfEnK,hot,hot:pn=3:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,42561463,252,2026-04-12T11:30:00+00:00,128,503717.0,hot:pn=3:ps=20
,,,BV1LLQxBfEk1,hot,hot:pn=3:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,1636034895,172,2026-04-13T04:00:00+00:00,594,661420.0,hot:pn=3:ps=20
,,,BV15GQcBREB2,hot,hot:pn=3:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,1984198637,215,2026-04-12T10:00:00+00:00,279,780103.0,hot:pn=3:ps=20
,,,BV1MuDEBoEXg,hot,hot:pn=3:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,40155866,228,2026-04-09T09:00:00+00:00,1186,689647.0,hot:pn=3:ps=20
,,,BV1C2DyB4ENj,hot,hot:pn=3:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,3546866062985707,176,2026-04-11T14:10:33+00:00,249,892094.0,hot:pn=3:ps=20
,,,BV1U3DXBpEqP,hot,hot:pn=3:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,2038249363,24,2026-04-12T15:16:52+00:00,115,248793.0,hot:pn=3:ps=20
,,,BV1SKDXBdE23,hot,hot:pn=3:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,1750151716,218,2026-04-12T07:34:53+00:00,136,678946.0,hot:pn=3:ps=20
,,,BV1BRQNBrEcB,hot,hot:pn=3:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,3546888255048212,212,2026-04-11T03:30:00+00:00,238,1580071.0,hot:pn=3:ps=20
