board_rid,board_name,board_rank,bvid,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs
,,,BV1xTSQBVEkC,hot,hot:pn=1:ps=20,2026-04-11T11:55:15.557649+00:00,2026-04-11T11:55:15.557649+00:00,478610686,138,2026-04-05T13:30:00+00:00,360,7593969.0,hot:pn=1:ps=20
,,,BV1o7DYB2Exe,hot,hot:pn=1:ps=20,2026-04-11T11:55:15.557649+00:00,2026-04-11T11:55:15.557649+00:00,1497463202,208,2026-04-07T09:20:00+00:00,94,5104805.0,hot:pn=1:ps=20
,,,BV1H7QFBaERe,hot,hot:pn=1:ps=20,2026-04-11T11:55:15.557649+00:00,2026-04-11T11:55:15.557649+00:00,5970160,138,2026-04-10T09:00:00+00:00,2343,5458245.0,hot:pn=1:ps=20
,,,BV1EqQMBDEF2,hot,hot:pn=1:ps=20,2026-04-11T11:55:15.557649+00:00,2026-04-11T11:55:15.557649+00:00,608798547,216,2026-04-11T06:42:13+00:00,204,152341.0,hot:pn=1:ps=20
,,,BV1aQDCBNEPz,hot,hot:pn=1:ps=20,2026-04-11T11:55:15.557649+00:00,2026-04-11T11:55:15.557649+00:00,383705385,154,2026-04-11T08:47:03+00:00,343,196860.0,hot:pn=1:ps=20
,,,BV1QpSoBqEF8,hot,hot:pn=1:ps=20,2026-04-11T11:55:15.557649+00:00,2026-04-11T11:55:15.557649+00:00,346749212,183,2026-04-06T09:31:14+00:00,239,4771492.0,hot:pn=1:ps=20
,,,BV1ACQABGEGq,hot,hot:pn=1:ps=20,2026-04-11T11:55:15.557649+00:00,2026-04-11T11:55:15.557649+00:00,644255470,250,2026-04-11T04:00:00+00:00,2013,428609.0,hot:pn=1:ps=20
,,,BV1BRQNBrEcB,hot,hot:pn=1:ps=20,2026-04-11T11:55:15.557649+00:00,2026-04-11T11:55:15.557649+00:00,3546888255048212,212,2026-04-11T03:30:00+00:00,238,749812.0,hot:pn=1:ps=20
,,,BV1DHQcBmEwy,hot,hot:pn=1:ps=20,2026-04-11T11:55:15.557649+00:00,2026-04-11T11:55:15.557649+00:00,305868548,183,2026-04-10T13:14:25+00:00,87,232598.0,hot:pn=1:ps=20
,,,BV1C6QABVEU1,hot,hot:pn=1:ps=20,2026-04-11T11:55:15.557649+00:00,2026-04-11T11:55:15.557649+00:00,297786973,201,2026-04-11T03:30:00+00:00,1253,457202.0,hot:pn=1:ps=20
,,,BV1JLQuBREYL,hot,hot:pn=1:ps=20,2026-04-11T11:55:15.557649+00:00,2026-04-11T11:55:15.557649+00:00,447317111,250,2026-04-11T04:00:00+00:00,531,278300.0,hot:pn=1:ps=20
,,,BV1PRDxBuET9,hot,hot:pn=1:ps=20,2026-04-11T11:55:15.557649+00:00,2026-04-11T11:55:15.557649+00:00,14804670,209,2026-04-10T03:00:00+00:00,607,2359538.0,hot:pn=1:ps=20
,,,BV1jmDLBPEyu,hot,hot:pn=1:ps=20,2026-04-11T11:55:15.557649+00:00,2026-04-11T11:55:15.557649+00:00,8393023,20,2026-04-08T10:23:24+00:00,119,170412.0,hot:pn=1:ps=20
,,,BV1GgQMBgE2e,hot,hot:pn=1:ps=20,2026-04-11T11:55:15.557649+00:00,2026-04-11T11:55:15.557649+00:00,35579222,200,2026-04-11T09:30:00+00:00,119,38009.0,hot:pn=1:ps=20
,,,BV1aUDCBTEvN,hot,hot:pn=1:ps=20,2026-04-11T11:55:15.557649+00:00,2026-04-11T11:55:15.557649+00:00,649019192,21,2026-04-11T09:12:01+00:00,1137,110104.0,hot:pn=1:ps=20
,,,BV1uZQMBTEas,hot,hot:pn=1:ps=20,2026-04-11T11:55:15.557649+00:00,2026-04-11T11:55:15.557649+00:00,43219807,228,2026-04-11T08:00:00+00:00,1330,213592.0,hot:pn=1:ps=20
,,,BV1MMQwB7EXZ,hot,hot:pn=1:ps=20,2026-04-11T11:55:15.557649+00:00,2026-04-11T11:55:15.557649+00:00,99157282,212,2026-04-11T09:00:00+00:00,727,138541.0,hot:pn=1:ps=20
,,,BV1rqQcBqEmk,hot,hot:pn=1:ps=20,2026-04-11T11:55:15.557649+00:00,2026-04-11T11:55:15.557649+00:00,3546795672079131,137,2026-04-10T13:24:55+00:00,226,721817.0,hot:pn=1:ps=20
