board_rid,board_name,board_rank,bvid,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs
,,,BV1MBXPBtEbk,hot,hot:pn=1:ps=20,2026-04-01T11:55:27.647557+00:00,2026-04-01T11:55:27.647557+00:00,113362335,138,2026-03-27T09:05:00+00:00,540,6908901.0,hot:pn=1:ps=20
,,,BV1REXCBCEHB,hot,hot:pn=1:ps=20,2026-04-01T11:55:27.647557+00:00,2026-04-01T11:55:27.647557+00:00,30222764,22,2026-04-01T03:00:00+00:00,114,1415328.0,hot:pn=1:ps=20
,,,BV1RYXQBKEEd,hot,hot:pn=1:ps=20,2026-04-01T11:55:27.647557+00:00,2026-04-01T11:55:27.647557+00:00,777536,182,2026-03-29T12:13:19+00:00,342,8957277.0,hot:pn=1:ps=20
,,,BV15cXYBjE5Z,hot,hot:pn=1:ps=20,2026-04-01T11:55:27.647557+00:00,2026-04-01T11:55:27.647557+00:00,15385187,20,2026-03-31T04:25:00+00:00,282,216987.0,hot:pn=1:ps=20
,,,BV1RE97BrErS,hot,hot:pn=1:ps=20,2026-04-01T11:55:27.647557+00:00,2026-04-01T11:55:27.647557+00:00,2403047,17,2026-04-01T08:42:06+00:00,786,157374.0,hot:pn=1:ps=20
,,,BV1dyXqBaEE5,hot,hot:pn=1:ps=20,2026-04-01T11:55:27.647557+00:00,2026-04-01T11:55:27.647557+00:00,508103429,242,2026-04-01T10:00:00+00:00,66,595311.0,hot:pn=1:ps=20
,,,BV1Q497BKEeS,hot,hot:pn=1:ps=20,2026-04-01T11:55:27.647557+00:00,2026-04-01T11:55:27.647557+00:00,4408371,257,2026-04-01T08:10:00+00:00,477,63071.0,hot:pn=1:ps=20
,,,BV1vRXrB3E9B,hot,hot:pn=1:ps=20,2026-04-01T11:55:27.647557+00:00,2026-04-01T11:55:27.647557+00:00,521361091,25,2026-03-31T10:20:12+00:00,155,169821.0,hot:pn=1:ps=20
,,,BV1YzXkB3Exp,hot,hot:pn=1:ps=20,2026-04-01T11:55:27.647557+00:00,2026-04-01T11:55:27.647557+00:00,372742731,31,2026-04-01T04:00:00+00:00,138,54473.0,hot:pn=1:ps=20
,,,BV1CNXeBaEe8,hot,hot:pn=1:ps=20,2026-04-01T11:55:27.647557+00:00,2026-04-01T11:55:27.647557+00:00,3546726841452974,21,2026-03-30T10:19:59+00:00,1095,2102377.0,hot:pn=1:ps=20
,,,BV1ww9LB1EtL,hot,hot:pn=1:ps=20,2026-04-01T11:55:27.647557+00:00,2026-04-01T11:55:27.647557+00:00,24275198,137,2026-04-01T05:01:55+00:00,298,62486.0,hot:pn=1:ps=20
,,,BV1aP9jBAEvR,hot,hot:pn=1:ps=20,2026-04-01T11:55:27.647557+00:00,2026-04-01T11:55:27.647557+00:00,1955897084,17,2026-04-01T04:00:00+00:00,71,922502.0,hot:pn=1:ps=20
,,,BV1hh97BeEAB,hot,hot:pn=1:ps=20,2026-04-01T11:55:27.647557+00:00,2026-04-01T11:55:27.647557+00:00,697654195,172,2026-04-01T09:00:00+00:00,244,129930.0,hot:pn=1:ps=20
,,,BV1VnXCBVE8F,hot,hot:pn=1:ps=20,2026-04-01T11:55:27.647557+00:00,2026-04-01T11:55:27.647557+00:00,1642708031,137,2026-04-01T02:08:00+00:00,225,91634.0,hot:pn=1:ps=20
,,,BV1619LBLEHK,hot,hot:pn=1:ps=20,2026-04-01T11:55:27.647557+00:00,2026-04-01T11:55:27.647557+00:00,477676711,28,2026-04-01T04:12:11+00:00,103,697154.0,hot:pn=1:ps=20
,,,BV1959VBZEJB,hot,hot:pn=1:ps=20,2026-04-01T11:55:27.647557+00:00,2026-04-01T11:55:27.647557+00:00,1060544882,31,2026-04-01T01:47:00+00:00,141,227649.0,hot:pn=1:ps=20
,,,BV1m49VBSEqZ,hot,hot:pn=1:ps=20,2026-04-01T11:55:27.647557+00:00,2026-04-01T11:55:27.647557+00:00,222103174,21,2026-04-01T00:01:55+00:00,110,365431.0,hot:pn=1:ps=20
,,,BV1nTXaBpEW2,hot,hot:pn=1:ps=20,2026-04-01T11:55:27.647557+00:00,2026-04-01T11:55:27.647557+00:00,19319172,201,2026-03-30T10:00:00+00:00,635,3691818.0,hot:pn=1:ps=20
,,,BV1F2XaBdEV2,hot,hot:pn=1:ps=20,2026-04-01T11:55:27.647557+00:00,2026-04-01T11:55:27.647557+00:00,3546781006694901,242,2026-03-30T12:46:00+00:00,176,2347690.0,hot:pn=1:ps=20
,,,BV1qaXhBjE5d,hot,hot:pn=1:ps=20,2026-04-01T11:55:27.647557+00:00,2026-04-01T11:55:27.647557+00:00,37607457,161,2026-03-30T10:00:00+00:00,675,2629120.0,hot:pn=1:ps=20
,,,BV1CiXrBWExQ,hot,hot:pn=2:ps=20,2026-04-01T11:55:27.647557+00:00,2026-04-01T11:55:27.647557+00:00,382579410,255,2026-03-31T11:08:34+00:00,16,403906.0,hot:pn=2:ps=20
,,,BV1zkXzBrEYr,hot,hot:pn=2:ps=20,2026-04-01T11:55:27.647557+00:00,2026-04-01T11:55:27.647557+00:00,8060090,20,2026-03-31T05:56:39+00:00,66,648864.0,hot:pn=2:ps=20
,,,BV1VqXkBkEDY,hot,hot:pn=2:ps=20,2026-04-01T11:55:27.647557+00:00,2026-04-01T11:55:27.647557+00:00,496180638,85,2026-04-01T03:05:00+00:00,23,192090.0,hot:pn=2:ps=20
,,,BV15iXkBVE4m,hot,hot:pn=2:ps=20,2026-04-01T11:55:27.647557+00:00,2026-04-01T11:55:27.647557+00:00,593987248,193,2026-03-31T16:07:12+00:00,119,570373.0,hot:pn=2:ps=20
,,,BV1CNXeBaEyr,hot,hot:pn=2:ps=20,2026-04-01T11:55:27.647557+00:00,2026-04-01T11:55:27.647557+00:00,3546579313100977,263,2026-03-30T10:15:42+00:00,16,811953.0,hot:pn=2:ps=20
,,,BV1wRXBByEN4,hot,hot:pn=2:ps=20,2026-04-01T11:55:27.647557+00:00,2026-04-01T11:55:27.647557+00:00,3546924722424444,21,2026-03-30T22:59:13+00:00,14,245166.0,hot:pn=2:ps=20
,,,BV1iX9LB6Eyb,hot,hot:pn=2:ps=20,2026-04-01T11:55:27.647557+00:00,2026-04-01T11:55:27.647557+00:00,3493090606188642,172,2026-04-01T10:00:00+00:00,15,171289.0,hot:pn=2:ps=20
,,,BV1PdXQBHEv9,hot,hot:pn=2:ps=20,2026-04-01T11:55:27.647557+00:00,2026-04-01T11:55:27.647557+00:00,15377173,24,2026-03-29T11:21:04+00:00,131,2322795.0,hot:pn=2:ps=20
,,,BV1QcX6BbEP9,hot,hot:pn=2:ps=20,2026-04-01T11:55:27.647557+00:00,2026-04-01T11:55:27.647557+00:00,3706954174171499,21,2026-03-31T05:04:58+00:00,20,366417.0,hot:pn=2:ps=20
