board_rid,board_name,board_rank,bvid,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs
0,全站,1,BV12eSoBFETE,rankboard,rankboard:rid=0:rank=1,2026-04-08T13:21:52.518973+00:00,,503058735,85,2026-04-06T10:00:00+00:00,185,4886783.0,"rankboard:rid=0:rank=1,https://www.bilibili.com/v/popular/rank/all"
0,全站,2,BV1dfSfBDEa8,rankboard,rankboard:rid=0:rank=2,2026-04-08T13:21:52.518973+00:00,,63231,253,2026-04-06T11:38:04+00:00,853,2926057.0,"rankboard:rid=0:rank=2,https://www.bilibili.com/v/popular/rank/all"
0,全站,3,BV1DTSUB1Evb,rankboard,rankboard:rid=0:rank=3,2026-04-08T13:21:52.518973+00:00,,393794242,21,2026-04-05T10:04:36+00:00,372,2814685.0,"rankboard:rid=0:rank=3,https://www.bilibili.com/v/popular/rank/all"
0,全站,4,BV1WhDVBTEUf,rankboard,rankboard:rid=0:rank=4,2026-04-08T13:21:52.518973+00:00,,668729267,138,2026-04-05T05:39:48+00:00,86,8723501.0,"rankboard:rid=0:rank=4,https://www.bilibili.com/v/popular/rank/all"
0,全站,5,BV1xTSQBVEkC,rankboard,rankboard:rid=0:rank=5,2026-04-08T13:21:52.518973+00:00,,478610686,138,2026-04-05T13:30:00+00:00,360,4495332.0,"rankboard:rid=0:rank=5,https://www.bilibili.com/v/popular/rank/all"
0,全站,6,BV19ZDKBvE7V,rankboard,rankboard:rid=0:rank=6,2026-04-08T13:21:52.518973+00:00,,628547746,182,2026-04-05T09:00:59+00:00,1350,4168407.0,"rankboard:rid=0:rank=6,https://www.bilibili.com/v/popular/rank/all"
0,全站,7,BV1UVSUBrEJb,rankboard,rankboard:rid=0:rank=7,2026-04-08T13:21:52.518973+00:00,,471230821,256,2026-04-05T11:30:00+00:00,169,2318425.0,"rankboard:rid=0:rank=7,https://www.bilibili.com/v/popular/rank/all"
0,全站,8,BV1dHDGBWEGv,rankboard,rankboard:rid=0:rank=8,2026-04-08T13:21:52.518973+00:00,,3493260618106936,138,2026-04-05T04:00:00+00:00,113,7417340.0,"rankboard:rid=0:rank=8,https://www.bilibili.com/v/popular/rank/all"
0,全站,9,BV1o7DYB2Exe,rankboard,rankboard:rid=0:rank=9,2026-04-08T13:21:52.518973+00:00,,1497463202,208,2026-04-07T09:20:00+00:00,94,2375554.0,"rankboard:rid=0:rank=9,https://www.bilibili.com/v/popular/rank/all"
0,全站,10,BV11BDhBsEXV,rankboard,rankboard:rid=0:rank=10,2026-04-08T13:21:52.518973+00:00,,401742377,172,2026-04-07T04:00:00+00:00,623,1414348.0,"rankboard:rid=0:rank=10,https://www.bilibili.com/v/popular/rank/all"
0,全站,11,BV11PSSBqEKd,rankboard,rankboard:rid=0:rank=11,2026-04-08T13:21:52.518973+00:00,,13354765,17,2026-04-05T09:00:00+00:00,1714,2661909.0,"rankboard:rid=0:rank=11,https://www.bilibili.com/v/popular/rank/all"
0,全站,12,BV15wD3BEEqG,rankboard,rankboard:rid=0:rank=12,2026-04-08T13:21:52.518973+00:00,,22770727,216,2026-04-05T00:30:00+00:00,350,2489923.0,"rankboard:rid=0:rank=12,https://www.bilibili.com/v/popular/rank/all"
0,全站,13,BV1oGSoB5EuM,rankboard,rankboard:rid=0:rank=13,2026-04-08T13:21:52.518973+00:00,,3537120488589915,17,2026-04-06T09:05:39+00:00,169,1829587.0,"rankboard:rid=0:rank=13,https://www.bilibili.com/v/popular/rank/all"
0,全站,14,BV1xwXfBrErL,rankboard,rankboard:rid=0:rank=14,2026-04-08T13:21:52.518973+00:00,,1479442448,228,2026-04-06T04:00:00+00:00,7988,2039714.0,"rankboard:rid=0:rank=14,https://www.bilibili.com/v/popular/rank/all"
0,全站,15,BV1mVSUBrEz5,rankboard,rankboard:rid=0:rank=15,2026-04-08T13:21:52.518973+00:00,,23250412,138,2026-04-05T10:56:33+00:00,534,1516318.0,"rankboard:rid=0:rank=15,https://www.bilibili.com/v/popular/rank/all"
0,全站,16,BV1xCDGBuEhj,rankboard,rankboard:rid=0:rank=16,2026-04-08T13:21:52.518973+00:00,,3897812,21,2026-04-04T22:51:34+00:00,464,2308736.0,"rankboard:rid=0:rank=16,https://www.bilibili.com/v/popular/rank/all"
0,全站,17,BV1oBSUBsEZz,rankboard,rankboard:rid=0:rank=17,2026-04-08T13:21:52.518973+00:00,,12429295,254,2026-04-05T09:47:26+00:00,87,1842879.0,"rankboard:rid=0:rank=17,https://www.bilibili.com/v/popular/rank/all"
0,全站,18,BV1tVSZBYEuD,rankboard,rankboard:rid=0:rank=18,2026-04-08T13:21:52.518973+00:00,,1817380580,138,2026-04-06T07:24:18+00:00,288,1455966.0,"rankboard:rid=0:rank=18,https://www.bilibili.com/v/popular/rank/all"
0,全站,19,BV1jjSoBkEcw,rankboard,rankboard:rid=0:rank=19,2026-04-08T13:21:52.518973+00:00,,323024456,215,2026-04-06T11:03:02+00:00,2434,1965324.0,"rankboard:rid=0:rank=19,https://www.bilibili.com/v/popular/rank/all"
