bvid,board_rid,board_name,board_rank,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs,source_csv_path,source_group,_source_priority
BV1p5X6BSEYD,1007.0,鬼畜,37.0,rankboard,rankboard:rid=1007:rank=37,2026-04-02T15:38:09.862462+00:00,,618085025,21,2026-03-31T05:48:08+00:00,186,116305.0,"rankboard:rid=1007:rank=37,https://www.bilibili.com/v/popular/rank/kichiku",full_site_floorings/rankboard-20260402_233802.csv,full_site_floorings,1003
BV1pjX6BEEeG,1012.0,科技数码,93.0,rankboard,rankboard:rid=1012:rank=93,2026-04-04T11:41:55.300655+00:00,,552327375,232,2026-03-31T05:47:23+00:00,13,244926.0,"rankboard:rid=1012:rank=93,https://www.bilibili.com/v/popular/rank/tech",full_site_floorings/rankboard-20260404_194135.csv,full_site_floorings,1000
BV1H7X6BmEjC,,,,author_expand,owner:10330740,2026-04-01T12:05:33.799904+00:00,2026-04-01T12:05:33.799904+00:00,10330740,124,2026-03-31T05:46:33+00:00,4585,17833.0,owner:10330740,uid_expansions/uid_expansion_20260325_20260401_195846/videolist_part_1.csv,uid_expansions,0
BV1KUX6B4EZY,1010.0,知识,72.0,rankboard,rankboard:rid=1010:rank=72,2026-04-02T15:38:20.060571+00:00,,7457931,124,2026-03-31T05:40:07+00:00,393,268467.0,"rankboard:rid=1010:rank=72,https://www.bilibili.com/v/popular/rank/knowledge",full_site_floorings/rankboard-20260402_233802.csv,full_site_floorings,1003
BV1CVX6BnEzf,1020.0,美食,84.0,rankboard,rankboard:rid=1020:rank=84,2026-04-02T15:38:24.455905+00:00,,3546720654855118,215,2026-03-31T05:39:01+00:00,619,192637.0,"rankboard:rid=1020:rank=84,https://www.bilibili.com/v/popular/rank/food",full_site_floorings/rankboard-20260402_233802.csv,full_site_floorings,1003
BV1CVX6BnEbi,1003.0,音乐,46.0,rankboard,rankboard:rid=1003:rank=46,2026-04-02T15:38:11.933578+00:00,,3546558637279814,21,2026-03-31T05:37:22+00:00,426,301946.0,"rankboard:rid=1003:rank=46,https://www.bilibili.com/v/popular/rank/music",full_site_floorings/rankboard-20260402_233802.csv,full_site_floorings,1003
BV1W5X6BSEvL,,,,author_expand,owner:569784264,2026-04-01T13:35:17.126104+00:00,2026-04-01T13:35:17.126104+00:00,569784264,183,2026-03-31T05:37:01+00:00,32966,204.0,owner:569784264,uid_expansions/uid_expansion_20260325_20260401_195846/videolist_part_1.csv,uid_expansions,0
BV1y5X6BSEGc,,,,author_expand,owner:11718651,2026-04-01T13:00:02.206167+00:00,2026-04-01T13:00:02.206167+00:00,11718651,252,2026-03-31T05:32:01+00:00,11,4780.0,owner:11718651,uid_expansions/uid_expansion_20260325_20260401_195846/videolist_part_1.csv,uid_expansions,0
BV1zpX6B5ENo,1010.0,知识,32.0,rankboard,rankboard:rid=1010:rank=32,2026-04-02T15:38:20.060571+00:00,,290014343,201,2026-03-31T05:28:17+00:00,225,474910.0,"rankboard:rid=1010:rank=32,https://www.bilibili.com/v/popular/rank/knowledge",full_site_floorings/rankboard-20260402_233802.csv,full_site_floorings,1003
BV1BWX6BCEHo,,,,author_expand,owner:1868652536,2026-04-01T13:45:13.569306+00:00,2026-04-01T13:45:13.569306+00:00,1868652536,251,2026-03-31T05:26:44+00:00,2154,12644.0,owner:1868652536,uid_expansions/uid_expansion_20260325_20260401_195846/videolist_part_1.csv,uid_expansions,0
BV1nnX6B1E4Q,1002.0,娱乐,26.0,rankboard,rankboard:rid=1002:rank=26,2026-04-04T11:41:50.369801+00:00,,1976558860,241,2026-03-31T05:25:42+00:00,497,489301.0,"rankboard:rid=1002:rank=26,https://www.bilibili.com/v/popular/rank/ent",full_site_floorings/rankboard-20260404_194135.csv,full_site_floorings,1000
BV1cJX6B7E87,1020.0,美食,48.0,rankboard,rankboard:rid=1020:rank=48,2026-04-04T11:41:57.444046+00:00,,3493075401836731,215,2026-03-31T05:21:51+00:00,11,1001546.0,"rankboard:rid=1020:rank=48,https://www.bilibili.com/v/popular/rank/food",full_site_floorings/rankboard-20260404_194135.csv,full_site_floorings,1000
BV1nnX6B1Emb,1002.0,娱乐,40.0,rankboard,rankboard:rid=1002:rank=40,2026-04-04T11:41:50.369801+00:00,,474669978,241,2026-03-31T05:17:05+00:00,868,119937.0,"rankboard:rid=1002:rank=40,https://www.bilibili.com/v/popular/rank/ent",full_site_floorings/rankboard-20260404_194135.csv,full_site_floorings,1000
BV1JnX6B1EdZ,1004.0,舞蹈,70.0,rankboard,rankboard:rid=1004:rank=70,2026-04-02T15:38:13.874550+00:00,,21103896,21,2026-03-31T05:15:56+00:00,16,83622.0,"rankboard:rid=1004:rank=70,https://www.bilibili.com/v/popular/rank/dance",full_site_floorings/rankboard-20260402_233802.csv,full_site_floorings,1003
BV1MNX6BoEDS,,,,hot,hot:pn=15:ps=20,2026-04-01T04:20:14.849399+00:00,2026-04-01T04:20:14.849399+00:00,1028649866,121,2026-03-31T05:06:33+00:00,34,172093.0,hot:pn=15:ps=20,full_site_floorings/daily_hot-20260401_122014.csv,full_site_floorings,1009
