bvid,board_rid,board_name,board_rank,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs,source_csv_path,source_group,_source_priority
BV1Z5XoB9EKE,,,,author_expand,owner:98627270,2026-04-02T04:55:34.728370+00:00,2026-04-02T04:55:34.728370+00:00,98627270,153,2026-04-02T01:00:02+00:00,435,29966.0,owner:98627270,uid_expansions/uid_expansion_20260325_20260402_124915/videolist_part_1.csv,uid_expansions,0
BV1Z5XoB9ErL,,,,author_expand,owner:98627270,2026-04-02T04:55:34.728370+00:00,2026-04-02T04:55:34.728370+00:00,98627270,170,2026-04-02T01:00:02+00:00,32,7769.0,owner:98627270,uid_expansions/uid_expansion_20260325_20260402_124915/videolist_part_1.csv,uid_expansions,0
BV1De9JBuEBa,,,,author_expand,owner:268941858,2026-04-02T05:15:33.664469+00:00,2026-04-02T05:15:33.664469+00:00,268941858,172,2026-04-02T01:00:00+00:00,153,250119.0,owner:268941858,uid_expansions/uid_expansion_20260325_20260402_124915/videolist_part_1.csv,uid_expansions,0
BV1GD9nB7EHo,,,,author_expand,owner:480959917,2026-04-02T05:16:32.019073+00:00,2026-04-02T05:16:32.019073+00:00,480959917,159,2026-04-02T01:00:00+00:00,99,20969.0,owner:480959917,uid_expansions/uid_expansion_20260325_20260402_124915/videolist_part_1.csv,uid_expansions,0
BV1uF9HB3Esp,,,,author_expand,owner:522653994,2026-04-02T05:35:44.244160+00:00,2026-04-02T05:35:44.244160+00:00,522653994,205,2026-04-02T01:00:00+00:00,940,1244.0,owner:522653994,uid_expansions/uid_expansion_20260325_20260402_124915/videolist_part_1.csv,uid_expansions,0
BV1nB9pBPE2F,1008.0,游戏,67.0,rankboard,rankboard:rid=1008:rank=67,2026-04-04T11:41:40.184233+00:00,,190036080,171,2026-04-02T01:00:00+00:00,150,1075386.0,"rankboard:rid=1008:rank=67,https://www.bilibili.com/v/popular/rank/game",full_site_floorings/rankboard-20260404_194135.csv,full_site_floorings,1000
BV1Rp9JBmEpb,1008.0,游戏,84.0,rankboard,rankboard:rid=1008:rank=84,2026-04-04T11:41:40.184233+00:00,,3546578394548722,65,2026-04-02T01:00:00+00:00,217,653807.0,"rankboard:rid=1008:rank=84,https://www.bilibili.com/v/popular/rank/game",full_site_floorings/rankboard-20260404_194135.csv,full_site_floorings,1000
BV1op9HBsEND,,,,author_expand,owner:652239032,2026-04-02T05:29:15.988793+00:00,2026-04-02T05:29:15.988793+00:00,652239032,17,2026-04-02T00:54:41+00:00,107,9349.0,owner:652239032,uid_expansions/uid_expansion_20260325_20260402_124915/videolist_part_1.csv,uid_expansions,0
BV1J79HBfEvs,0.0,全站,17.0,rankboard,rankboard:rid=0:rank=17,2026-04-04T11:41:35.217554+00:00,,515155585,254,2026-04-02T00:53:34+00:00,168,3533683.0,"rankboard:rid=0:rank=17,https://www.bilibili.com/v/popular/rank/all",full_site_floorings/rankboard-20260404_194135.csv,full_site_floorings,1000
BV1d49HBQEar,,,,author_expand,owner:4351252,2026-04-02T06:13:19.470395+00:00,2026-04-02T06:13:19.470395+00:00,4351252,205,2026-04-02T00:41:04+00:00,20,560.0,owner:4351252,uid_expansions/uid_expansion_20260325_20260402_124915/videolist_part_1.csv,uid_expansions,0
BV19b9HBnEAQ,1018.0,体育运动,76.0,rankboard,rankboard:rid=1018:rank=76,2026-04-04T11:42:04.777336+00:00,,3546904040311444,164,2026-04-02T00:38:48+00:00,66,140510.0,"rankboard:rid=1018:rank=76,https://www.bilibili.com/v/popular/rank/sports",full_site_floorings/rankboard-20260404_194135.csv,full_site_floorings,1000
