bvid,board_rid,board_name,board_rank,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs,source_csv_path,source_group,_source_priority
BV1Gp9KBgEhc,,,,author_expand,owner:50329118,2026-04-04T07:33:20.763821+00:00,2026-04-04T07:33:20.763821+00:00,271338616,21,2026-04-03T09:30:00+00:00,4243,876410.0,owner:50329118,uid_expansions/uid_expansion_20260325_20260404_153028/videolist_part_1.csv,uid_expansions,0
BV1vc9TB5EEY,,,,author_expand,owner:654552,2026-04-04T07:37:26.641351+00:00,2026-04-04T07:37:26.641351+00:00,654552,47,2026-04-03T09:30:00+00:00,651,326927.0,owner:654552,uid_expansions/uid_expansion_20260325_20260404_153028/videolist_part_1.csv,uid_expansions,0
BV1CW9TBtEvR,,,,author_expand,owner:649661652,2026-04-04T08:05:22.094539+00:00,2026-04-04T08:05:22.094539+00:00,649661652,215,2026-04-03T09:30:00+00:00,334,393113.0,owner:649661652,uid_expansions/uid_expansion_20260325_20260404_153028/videolist_part_1.csv,uid_expansions,0
BV19o9PBME2k,,,,author_expand,owner:299732210,2026-04-04T08:29:49.118451+00:00,2026-04-04T08:29:49.118451+00:00,299732210,47,2026-04-03T09:30:00+00:00,106,34773.0,owner:299732210,uid_expansions/uid_expansion_20260325_20260404_153028/videolist_part_1.csv,uid_expansions,0
BV1Bh9TBXE1J,1007.0,鬼畜,11.0,rankboard,rankboard:rid=1007:rank=11,2026-04-04T11:41:42.451783+00:00,,7518140,126,2026-04-03T09:30:00+00:00,138,477359.0,"rankboard:rid=1007:rank=11,https://www.bilibili.com/v/popular/rank/kichiku",full_site_floorings/rankboard-20260404_194135.csv,full_site_floorings,1000
BV1tY9KBYEHA,1003.0,音乐,32.0,rankboard,rankboard:rid=1003:rank=32,2026-04-04T11:41:44.494873+00:00,,1573049,31,2026-04-03T09:30:00+00:00,47,468881.0,"rankboard:rid=1003:rank=32,https://www.bilibili.com/v/popular/rank/music",full_site_floorings/rankboard-20260404_194135.csv,full_site_floorings,1000
BV1k49TBxE2N,1010.0,知识,12.0,rankboard,rankboard:rid=1010:rank=12,2026-04-04T11:41:52.910214+00:00,,3690986062481755,21,2026-04-03T09:30:00+00:00,229,616894.0,"rankboard:rid=1010:rank=12,https://www.bilibili.com/v/popular/rank/knowledge",full_site_floorings/rankboard-20260404_194135.csv,full_site_floorings,1000
BV18L9uBkE2j,1010.0,知识,75.0,rankboard,rankboard:rid=1010:rank=75,2026-04-04T11:41:52.910214+00:00,,26798384,201,2026-04-03T09:30:00+00:00,543,445215.0,"rankboard:rid=1010:rank=75,https://www.bilibili.com/v/popular/rank/knowledge",full_site_floorings/rankboard-20260404_194135.csv,full_site_floorings,1000
BV17e9TBQEj7,1018.0,体育运动,15.0,rankboard,rankboard:rid=1018:rank=15,2026-04-04T11:42:04.777336+00:00,,1667026531,238,2026-04-03T09:30:00+00:00,234,257461.0,"rankboard:rid=1018:rank=15,https://www.bilibili.com/v/popular/rank/sports",full_site_floorings/rankboard-20260404_194135.csv,full_site_floorings,1000
BV1SD9NBwE7N,,,,hot,hot:pn=1:ps=20,2026-04-04T11:40:37.942228+00:00,2026-04-04T11:40:37.942228+00:00,3546772089604679,21,2026-04-03T09:30:00+00:00,125,703022.0,hot:pn=1:ps=20,full_site_floorings/daily_hot-20260404_194037.csv,full_site_floorings,1001
BV16e9uBbEg9,,,,author_expand,owner:16720403,2026-04-04T08:03:55.405223+00:00,2026-04-04T08:03:55.405223+00:00,16720403,29,2026-04-03T09:29:56+00:00,233,75695.0,owner:16720403,uid_expansions/uid_expansion_20260325_20260404_153028/videolist_part_1.csv,uid_expansions,0
BV1b79uB3Est,,,,hot,hot:pn=11:ps=20,2026-04-04T11:40:37.942228+00:00,2026-04-04T11:40:37.942228+00:00,695650376,218,2026-04-03T09:28:39+00:00,163,574614.0,hot:pn=11:ps=20,full_site_floorings/daily_hot-20260404_194037.csv,full_site_floorings,1001
BV1b79uB3Esg,,,,author_expand,owner:522653994,2026-04-04T08:13:22.196026+00:00,2026-04-04T08:13:22.196026+00:00,522653994,205,2026-04-03T09:26:35+00:00,35,3433.0,owner:522653994,uid_expansions/uid_expansion_20260325_20260404_153028/videolist_part_1.csv,uid_expansions,0
BV1m79uBgEk1,,,,author_expand,owner:321422126,2026-04-04T07:40:07.946814+00:00,2026-04-04T07:40:07.946814+00:00,321422126,138,2026-04-03T09:26:12+00:00,440,713210.0,owner:321422126,uid_expansions/uid_expansion_20260325_20260404_153028/videolist_part_1.csv,uid_expansions,0
BV1w19KBsEHs,,,,hot,hot:pn=12:ps=20,2026-04-04T11:40:37.942228+00:00,2026-04-04T11:40:37.942228+00:00,1575718735,247,2026-04-03T09:23:57+00:00,474,604031.0,hot:pn=12:ps=20,full_site_floorings/daily_hot-20260404_194037.csv,full_site_floorings,1001
BV1mE9uBzE8o,,,,author_expand,owner:97077404,2026-04-04T08:22:22.540923+00:00,2026-04-04T08:22:22.540923+00:00,97077404,228,2026-04-03T09:23:38+00:00,1170,25360.0,owner:97077404,uid_expansions/uid_expansion_20260325_20260404_153028/videolist_part_1.csv,uid_expansions,0
BV1Ns9uBiEHo,0.0,全站,60.0,rankboard,rankboard:rid=0:rank=60,2026-04-04T11:41:35.217554+00:00,,2175690,183,2026-04-03T09:23:18+00:00,271,2016843.0,"rankboard:rid=0:rank=60,https://www.bilibili.com/v/popular/rank/all",full_site_floorings/rankboard-20260404_194135.csv,full_site_floorings,1000
BV1UE9uBzE5n,,,,author_expand,owner:522653994,2026-04-04T08:13:22.196026+00:00,2026-04-04T08:13:22.196026+00:00,522653994,205,2026-04-03T09:23:17+00:00,16,1376.0,owner:522653994,uid_expansions/uid_expansion_20260325_20260404_153028/videolist_part_1.csv,uid_expansions,0
BV1ME9uB6E1R,,,,author_expand,owner:4351252,2026-04-04T08:56:03.216352+00:00,2026-04-04T08:56:03.216352+00:00,4351252,205,2026-04-03T09:22:24+00:00,30,51.0,owner:4351252,uid_expansions/uid_expansion_20260325_20260404_153028/videolist_part_1.csv,uid_expansions,0
BV1UE9uBzETs,,,,author_expand,owner:224267770,2026-04-04T08:16:35.259303+00:00,2026-04-04T08:16:35.259303+00:00,224267770,27,2026-04-03T09:22:14+00:00,41,24883.0,owner:224267770,uid_expansions/uid_expansion_20260325_20260404_153028/videolist_part_1.csv,uid_expansions,0
BV1D59uBGEuH,,,,author_expand,owner:513395871,2026-04-04T08:52:55.825365+00:00,2026-04-04T08:52:55.825365+00:00,513395871,205,2026-04-03T09:20:17+00:00,10,1653.0,owner:513395871,uid_expansions/uid_expansion_20260325_20260404_153028/videolist_part_1.csv,uid_expansions,0
BV1F7XfBhELo,,,,author_expand,owner:3690987389979065,2026-04-04T09:20:28.918622+00:00,2026-04-04T09:20:28.918622+00:00,3690987389979065,168,2026-04-03T09:20:00+00:00,75,520.0,owner:3690987389979065,uid_expansions/uid_expansion_20260325_20260404_153028/videolist_part_1.csv,uid_expansions,0
BV12cXfB3Erz,0.0,全站,36.0,rankboard,rankboard:rid=0:rank=36,2026-04-04T11:41:35.217554+00:00,,1098173832,138,2026-04-03T09:20:00+00:00,351,2591807.0,"rankboard:rid=0:rank=36,https://www.bilibili.com/v/popular/rank/all",full_site_floorings/rankboard-20260404_194135.csv,full_site_floorings,1000
BV1SM9TBBEb1,0.0,全站,50.0,rankboard,rankboard:rid=0:rank=50,2026-04-04T11:41:35.217554+00:00,,3493258474818040,238,2026-04-03T09:20:00+00:00,424,1280623.0,"rankboard:rid=0:rank=50,https://www.bilibili.com/v/popular/rank/all",full_site_floorings/rankboard-20260404_194135.csv,full_site_floorings,1000
BV18Q9TBuEFq,1007.0,鬼畜,36.0,rankboard,rankboard:rid=1007:rank=36,2026-04-04T11:41:42.451783+00:00,,2385744,22,2026-04-03T09:20:00+00:00,73,92556.0,"rankboard:rid=1007:rank=36,https://www.bilibili.com/v/popular/rank/kichiku",full_site_floorings/rankboard-20260404_194135.csv,full_site_floorings,1000
BV1jZ9KBjE8z,1007.0,鬼畜,84.0,rankboard,rankboard:rid=1007:rank=84,2026-04-04T11:41:42.451783+00:00,,2047074,216,2026-04-03T09:20:00+00:00,133,80833.0,"rankboard:rid=1007:rank=84,https://www.bilibili.com/v/popular/rank/kichiku",full_site_floorings/rankboard-20260404_194135.csv,full_site_floorings,1000
