bvid,has_stat_snapshot,has_comment_snapshot
BV1btX8BcEsQ,True,True
BV1btXnBuEYw,True,True
BV1bu9jBfEh9,True,True
BV1buAMzFEZ7,True,True
BV1buSdBtENY,True,True
BV1buX9BhE8r,True,True
BV1bvSSBjEQ6,True,True
BV1bvXVBHE34,True,True
BV1bvXoBgEhs,True,True
BV1bwAPzEESi,True,True
BV1bwAPzEEkT,True,True
BV1bwQ1BgEou,True,True
BV1bwS9BsEg9,True,True
BV1bx9VBHEsy,True,True
BV1byX6BFE7M,True,True
BV1byXKBwE2P,True,True
BV1byXKBwESJ,True,True
BV1byXbB8E1g,True,True
BV1byXbB8EC3,True,True
BV1byXbB8Ea7,True,True
BV1byXbB8Eag,True,True
BV1byXbB8Ez7,True,True
BV1byXbB8EzT,True,True
BV1byXbBhEoV,True,True
BV1bzXLB4Ez2,True,True
BV1bzXfBLErC,True,True
BV1bzXmB2EHs,True,True
BV1c19PB2ENF,True,True
BV1c19PB2Ehe,True,True
BV1c19PB2Eun,True,True
BV1c1XaB4Ekr,True,True
BV1c1XrBEEVG,True,True
BV1c297BWEkv,True,True
BV1c29KB9E3n,True,True
BV1c29KB9Ewx,True,True
BV1c2XCBxEcs,True,True
BV1c2XaBdEVc,True,True
BV1c2XeBeErv,True,True
BV1c3XLB1EfF,True,True
BV1c4DuBWE6E,True,True
BV1c4DuBWEKs,True,True
BV1c4XHBfEiL,True,True
BV1c4XgBcED6,True,True
BV1c4XgBcERZ,True,True
BV1c59cB3E9W,True,True
BV1c5PkzUEFJ,True,True
BV1c5XLBCEDs,True,True
BV1c5XLBCERM,True,True
BV1c5XLBCEUm,True,True
BV1c5XLBCEgi,True,True
BV1c5XLBCEkc,True,True
BV1c5XLBCErC,True,True
BV1c5XLByEHz,True,True
BV1c5XSBrErH,True,True
BV1c5XSBrEyP,True,True
BV1c69wBGE6g,True,True
BV1c69wBGEbr,True,True
BV1c6XTB9E3q,True,True
BV1c6XTB9Eo2,True,True
BV1c6XrBQEka,True,True
BV1c79WBqEQp,True,True
BV1c7DABKEGQ,True,True
BV1c7QCBHEv7,True,True
BV1c7X6BUE6w,True,True
BV1c7XKBUEhp,True,True
BV1c7XQB7ER5,True,True
BV1c89TBsE5x,True,True
BV1c8XWBvErC,True,True
BV1c8XYB4ENU,True,True
BV1c99MBoEch,True,True
BV1c9SSBPEYc,True,True
BV1c9XPB7EUQ,True,True
BV1c9XPB7EdB,True,True
BV1c9XPB7Eeu,True,True
BV1c9XPB7Ehd,True,True
BV1c9XPB7Eje,True,True
BV1c9XVBuEro,True,True
BV1c9XVBuExf,True,True
BV1c9XmBTE3o,True,True
BV1cAQqBqE8h,True,True
BV1cAQqBqEWW,True,True
BV1cAXCBREQy,True,True
BV1cAXCBREwX,True,True
BV1cAXXB2E5j,True,True
BV1cAXXB2EaP,True,True
BV1cAXXB2EgV,True,True
BV1cAXuBoEa5,True,True
BV1cBXUBTEpU,True,True
BV1cCSRBjEY7,True,True
BV1cCXrBSE8h,True,True
BV1cCXrBSEyq,True,True
BV1cCXrBSEys,True,True
BV1cCXrBSEyw,True,True
BV1cD9MBfEcM,True,True
BV1cD9MBfEsM,True,True
BV1cDXVB3EHw,True,True
BV1cDXVB3EQn,True,True
BV1cDXVB3Ee4,True,True
BV1cED5BNEhr,True,True
BV1cEXMBZEZ5,True,True
