bvid,has_stat_snapshot,has_comment_snapshot
BV1aDXAB8Exe,True,True
BV1aDXGBHEnT,True,True
BV1aDXqBtE2S,True,True
BV1aDXqBtECB,True,True
BV1aE9wB4Eif,True,True
BV1aEDKBwEWK,True,True
BV1aEDPBWEMo,True,True
BV1aEQ2B7EDi,True,True
BV1aEQ2B7Eo2,True,True
BV1aEQ2B7EzZ,True,True
BV1aEQ2BEEfp,True,True
BV1aEXDBoE3U,True,True
BV1aEXXBvEjW,True,True
BV1aFSdBeEQU,True,True
BV1aGDVBJEJS,True,True
BV1aJXTBME7y,True,True
BV1aKSZBMELE,True,True
BV1aKX2BJE2b,True,True
BV1aKXGBHExV,True,True
BV1aLDPBsErZ,True,True
BV1aLXDBfEjX,True,True
BV1aLXDBfEoM,True,True
BV1aM9TBzETC,True,True
BV1aMX5BZE2L,True,True
BV1aMX5BZEm9,True,True
BV1aMX5BZEsv,True,True
BV1aMX5BZEy5,True,True
BV1aN9TBrEyU,True,True
BV1aN9jBYEEt,True,True
BV1aN9jBaEcQ,True,True
BV1aNDuBBE2H,True,True
BV1aNDuBBEDA,True,True
BV1aNXgB5E3q,True,True
BV1aNXgB5EnT,True,True
BV1aNXyBGEvB,True,True
BV1aP9NBeESo,True,True
BV1aP9jBAEHe,True,True
BV1aP9jBAEvR,True,True
BV1aPXGBXE2c,True,True
BV1aPXGBXEvN,True,True
BV1aPXGBXEy9,True,True
BV1aPXkBNEug,True,True
BV1aPXkBNEwJ,True,True
BV1aQX5BbEnV,True,True
BV1aQX5BbEpd,True,True
BV1aQX5BbExg,True,True
BV1aQXABfExe,True,True
BV1aRX5B4EVa,True,True
BV1aRXNBvE3d,True,True
BV1aRXNBvE5Y,True,True
BV1aRXNBvE5o,True,True
BV1aRXNBvEFC,True,True
BV1aRXNBvEPv,True,True
BV1aRXNBvESh,True,True
BV1aRXNBvEcJ,True,True
BV1aRXNBvEwa,True,True
BV1aRXUBsEaK,True,True
BV1aRXjBNEhv,True,True
BV1aRXjBNErL,True,True
BV1aRXzBYEhc,True,True
BV1aS9TB6Eu8,True,True
BV1aSAgz6EwQ,True,True
BV1aTXGBDE6j,True,True
BV1aTXGBDEQP,True,True
BV1aTXGBDEYk,True,True
BV1aTXGBDEaJ,True,True
BV1aTXGBDEvN,True,True
BV1aU9TB3EYs,True,True
BV1aU9TB3EeS,True,True
BV1aUDuBuEWf,True,True
BV1aUXGBXEZN,True,True
BV1aUXGBXEaq,True,True
BV1aUXdBkEEx,True,True
BV1aV93BQEKt,True,True
BV1aVX5BxENw,True,True
BV1aVXUBWEDf,True,True
BV1aVXUBpE9H,True,True
BV1aVXUBpEWp,True,True
BV1aVXjBAE1C,True,True
BV1aVXjBAEHd,True,True
BV1aVXjBAEJp,True,True
BV1aVXjBAES4,True,True
BV1aVXjBAEn8,True,True
BV1aWQUBXE6U,True,True
BV1aWXCB3E7p,True,True
BV1aWXpBSEQq,True,True
BV1aXSDBXECP,True,True
BV1aXX5BZE62,True,True
BV1aXXUBdEgo,True,True
BV1aYX4BFE7F,True,True
BV1aZ9VBbE77,True,True
BV1aZXNBYE5v,True,True
BV1aZXNBYEP2,True,True
BV1aZXTB3E1V,True,True
BV1aZXTB3EG1,True,True
BV1aZXTB3EGB,True,True
BV1aZXTB3EHJ,True,True
BV1aZXTB3ELw,True,True
BV1aZXTB3EUf,True,True
BV1aZXTB3Eqr,True,True
