bvid,has_stat_snapshot,has_comment_snapshot
BV1djXpBsEeb,True,True
BV1dkXWBxE5F,True,True
BV1dkXZBWELT,True,True
BV1dkXZBWEcd,True,True
BV1dkXZBWEvR,True,True
BV1dmDVBsEWr,True,True
BV1dmXtBBEFj,True,True
BV1dmXzBMERD,True,True
BV1dnXmBZE8Z,True,True
BV1dnXmBZERY,True,True
BV1do97B1ESw,True,True
BV1dp9JBmEir,True,True
BV1dpXLBTED8,True,True
BV1dpXLBTEmV,True,True
BV1dpXVB8EZQ,True,True
BV1dpXVBbE6R,True,True
BV1dpXVBbE7D,True,True
BV1dpXVBbE7U,True,True
BV1dpXVBbEEe,True,True
BV1dpXVBbEH5,True,True
BV1dpXVBbESC,True,True
BV1dpXVBbEYv,True,True
BV1dpXVBbEfa,True,True
BV1dpXVBbEhQ,True,True
BV1dpXVBbEpL,True,True
BV1dpXVBbEpV,True,True
BV1dpXVBbEug,True,True
BV1dpXmB4EJS,True,True
BV1dpXmB4En2,True,True
BV1dpXoBEExo,True,True
BV1dq9jB6Edq,True,True
BV1dq9jB6EoG,True,True
BV1dqDuB1E7r,True,True
BV1dqDuB1Eq5,True,True
BV1dqX9B3EGr,True,True
BV1dqXkBkELf,True,True
BV1dr9EB1EHS,True,True
BV1drXdBjEWA,True,True
BV1dt9WBfEKM,True,True
BV1dt9WBfENn,True,True
BV1dt9WBfEqD,True,True
BV1dtXPBNEgR,True,True
BV1dtXbB3Erd,True,True
BV1duDPB8EYJ,True,True
BV1duXEBCE62,True,True
BV1duXNBKEwD,True,True
BV1dvDTBuE7o,True,True
BV1dvXgB9EU7,True,True
BV1dvXhB5ECH,True,True
BV1dvXhB5ELx,True,True
BV1dvXhB5EpY,True,True
BV1dw9uBnEMM,True,True
BV1dw9uBnEWC,True,True
BV1dxXLBNE9U,True,True
BV1dxXLBNEBH,True,True
BV1dxXLBNEUD,True,True
BV1dxXLBNEX2,True,True
BV1dxXLBNEmG,True,True
BV1dxXSBAE6X,True,True
BV1dxXSBAEDa,True,True
BV1dxXmBsEHt,True,True
BV1dyDVB4Emu,True,True
BV1dyXqBaEE5,True,True
BV1dzXGBfEBG,True,True
BV1dzXGBfENw,True,True
BV1dzXdBmE4Y,True,True
BV1dzXdBmE6e,True,True
BV1dzwLzZEC6,True,True
BV1dzwLzZED6,True,True
BV1dzwLzZEDJ,True,True
BV1dzwLzZEMu,True,True
BV1dzwLzZEQb,True,True
BV1dzwLzZEaY,True,True
BV1dzwLzZEap,True,True
BV1dzwLzZEev,True,True
BV1dzwLzZEfW,True,True
BV1dzwLzZEgL,True,True
BV1dzwLzZEuV,True,True
BV1dzwLzZEvJ,True,True
BV1e19TBVE3s,True,True
BV1e19TBVE8n,True,True
BV1e19TBVEgn,True,True
BV1e19TBVEtj,True,True
BV1e19TBVEwR,True,True
BV1e1SUBSE4F,True,True
BV1e1X5BYE6Z,True,True
BV1e1X5BYEST,True,True
BV1e1X5BYEhy,True,True
BV1e1XGBREcV,True,True
BV1e2XvBpE8f,True,True
BV1e39FBWELg,True,True
BV1e39sB8EZh,True,True
BV1e3XjBeEHd,True,True
BV1e3XjBeELa,True,True
BV1e3XjBvEoR,True,True
BV1e4XVBoE3U,True,True
BV1e4XVBoEMA,True,True
BV1e4XVBoEPC,True,True
BV1e4XVBoEUT,True,True
BV1e4XVBoEWv,True,True
