bvid,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs
BV1WxXZBKEpG,author_expand,owner:928123,2026-04-07T09:19:17.749938+00:00,2026-04-07T09:19:17.749938+00:00,928123,33,2026-04-05T08:30:02+00:00,1438,1111243.0,owner:928123
BV1TfD3BgExd,author_expand,owner:928123,2026-04-07T09:19:17.749938+00:00,2026-04-07T09:19:17.749938+00:00,928123,33,2026-04-05T02:00:02+00:00,1380,149942.0,owner:928123
BV1mfD3BuEsa,author_expand,owner:928123,2026-04-07T09:19:17.749938+00:00,2026-04-07T09:19:17.749938+00:00,928123,33,2026-04-05T02:00:02+00:00,1374,1484851.0,owner:928123
BV1CfDTBXEMS,author_expand,owner:928123,2026-04-07T09:19:17.749938+00:00,2026-04-07T09:19:17.749938+00:00,928123,33,2026-04-04T11:30:02+00:00,1489,53938.0,owner:928123
BV1kcDMBHEJx,author_expand,owner:928123,2026-04-07T09:19:17.749938+00:00,2026-04-07T09:19:17.749938+00:00,928123,33,2026-04-04T11:30:02+00:00,1483,316928.0,owner:928123
BV1cw9LB1EAm,author_expand,owner:928123,2026-04-07T09:19:17.749938+00:00,2026-04-07T09:19:17.749938+00:00,928123,33,2026-04-04T10:00:01+00:00,1436,68415.0,owner:928123
BV1PTXfBMEWi,author_expand,owner:928123,2026-04-07T09:19:17.749938+00:00,2026-04-07T09:19:17.749938+00:00,928123,33,2026-04-03T10:00:02+00:00,1289,202792.0,owner:928123
BV1Nn9TBhEYR,author_expand,owner:946974,2026-04-07T09:19:40.116427+00:00,2026-04-07T09:19:40.116427+00:00,946974,95,2026-04-03T09:03:14+00:00,3229,5941154.0,owner:946974
BV1avD5BpEJE,author_expand,owner:1577804,2026-04-07T09:19:51.671130+00:00,2026-04-07T09:19:51.671130+00:00,1577804,17,2026-04-05T04:05:16+00:00,2070,1142761.0,owner:1577804
BV1DxSoBvEGv,author_expand,owner:3670216,2026-04-07T09:19:53.495448+00:00,2026-04-07T09:19:53.495448+00:00,3670216,137,2026-04-06T11:00:00+00:00,3449,284673.0,owner:3670216
BV1w2DYBZERv,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,180,2026-04-07T07:27:28+00:00,2299,5362.0,owner:7584632
BV1VEQ2BEEcR,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,178,2026-04-06T11:00:03+00:00,5228,23587.0,owner:7584632
BV1YjQ2BUEHJ,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,178,2026-04-06T11:00:02+00:00,2625,1324.0,owner:7584632
BV1YjQ2BUELC,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,178,2026-04-06T11:00:02+00:00,2621,1513.0,owner:7584632
BV1YjQ2BUE6e,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,178,2026-04-06T11:00:02+00:00,2625,9751.0,owner:7584632
BV1VEQ2BEEAE,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,178,2026-04-06T11:00:02+00:00,2613,1200.0,owner:7584632
BV1XEQ2B7Eqr,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,178,2026-04-06T11:00:02+00:00,2581,1201.0,owner:7584632
BV1aEQ2B7Esj,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,178,2026-04-06T11:00:02+00:00,2580,2578.0,owner:7584632
BV1aEQ2B7EkX,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,178,2026-04-06T11:00:02+00:00,2605,1165.0,owner:7584632
BV1vDQyBmEKS,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,178,2026-04-06T10:37:46+00:00,2240,5568.0,owner:7584632
BV1YdQyB5E3D,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,178,2026-04-06T10:37:20+00:00,2412,2904.0,owner:7584632
BV1Tv9KBwE3Z,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,178,2026-04-06T10:15:02+00:00,1248,2043.0,owner:7584632
BV1mv9KBwEF6,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,178,2026-04-06T10:14:02+00:00,1248,1267.0,owner:7584632
BV1Tv9KBwEpT,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,178,2026-04-06T10:13:02+00:00,1241,1178.0,owner:7584632
BV14v9KBwEkA,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,178,2026-04-06T10:12:02+00:00,1248,1197.0,owner:7584632
BV12v9KBFEgq,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,178,2026-04-06T10:11:02+00:00,1248,1236.0,owner:7584632
BV14v9KBwEpx,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,178,2026-04-06T10:10:02+00:00,1248,1182.0,owner:7584632
BV1Kv9KBwE1w,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,178,2026-04-06T10:09:02+00:00,1248,1157.0,owner:7584632
BV1Kv9KBwEyz,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,178,2026-04-06T10:08:02+00:00,1248,1174.0,owner:7584632
BV1Tv9KBwEJu,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,178,2026-04-06T10:07:02+00:00,1248,1127.0,owner:7584632
BV1Kv9KBwEDg,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,178,2026-04-06T10:06:02+00:00,1248,1221.0,owner:7584632
BV1xv9KBwE2h,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,178,2026-04-06T10:05:02+00:00,1248,1166.0,owner:7584632
BV14v9KBwESj,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,178,2026-04-06T10:04:02+00:00,1248,1151.0,owner:7584632
BV12v9KBFEMQ,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,178,2026-04-06T10:03:02+00:00,1248,1279.0,owner:7584632
BV1Kv9KBwESp,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,178,2026-04-06T10:02:02+00:00,1248,1294.0,owner:7584632
BV14v9KBwES3,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,178,2026-04-06T10:01:01+00:00,1248,1467.0,owner:7584632
BV1Kv9KBwEkU,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,178,2026-04-06T10:00:02+00:00,1248,6755.0,owner:7584632
BV1mgcjzCENA,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,178,2026-04-05T10:01:01+00:00,2689,5177.0,owner:7584632
BV1mgcjzCELA,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,178,2026-04-05T10:00:02+00:00,2689,2032.0,owner:7584632
BV1VZDKBvEwQ,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,183,2026-04-05T04:05:02+00:00,59,11904.0,owner:7584632
BV1J39MBxEhC,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,183,2026-04-05T04:02:01+00:00,117,3261.0,owner:7584632
BV1HK9MBfEoA,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,183,2026-04-05T04:01:01+00:00,91,3338.0,owner:7584632
BV1Du9uB1E1R,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,180,2026-04-05T04:00:02+00:00,2838,896356.0,owner:7584632
BV1Ki9KBhEFY,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,183,2026-04-04T12:01:01+00:00,45,33981.0,owner:7584632
BV1z49NBmE4x,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,180,2026-04-04T12:00:02+00:00,2997,850522.0,owner:7584632
BV1pM9gBKEZY,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,183,2026-04-04T03:00:02+00:00,375,44370.0,owner:7584632
BV1gh9MBkE71,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,183,2026-04-03T12:05:00+00:00,102,12651.0,owner:7584632
BV1hh9MBkEPo,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,183,2026-04-03T12:04:00+00:00,130,20420.0,owner:7584632
BV1gh9MBkEtA,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,183,2026-04-03T12:03:00+00:00,160,19609.0,owner:7584632
BV1XK9uBmEg4,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,183,2026-04-03T12:02:00+00:00,67,17121.0,owner:7584632
BV1zdXfBeEo3,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,183,2026-04-03T12:01:00+00:00,44,132432.0,owner:7584632
BV1rL9cBzE4b,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,180,2026-04-03T12:00:02+00:00,3214,2528164.0,owner:7584632
BV1KVDTBsEq4,author_expand,owner:14229967,2026-04-07T09:20:30.366863+00:00,2026-04-07T09:20:30.366863+00:00,14229967,208,2026-04-04T12:10:20+00:00,4351,747148.0,owner:14229967
BV18Q9TBuEXo,author_expand,owner:14229967,2026-04-07T09:20:30.366863+00:00,2026-04-07T09:20:30.366863+00:00,14229967,21,2026-04-03T11:00:00+00:00,2772,821570.0,owner:14229967
BV18gDFBVEmR,author_expand,owner:20165629,2026-04-07T09:20:32.581219+00:00,2026-04-07T09:20:32.581219+00:00,20165629,232,2026-04-06T14:55:10+00:00,15,40063.0,owner:20165629
BV1yTD5BrEMy,author_expand,owner:20165629,2026-04-07T09:20:32.581219+00:00,2026-04-07T09:20:32.581219+00:00,20165629,232,2026-04-05T09:00:00+00:00,18,346718.0,owner:20165629
BV1NTD5BkEjk,author_expand,owner:20165629,2026-04-07T09:20:32.581219+00:00,2026-04-07T09:20:32.581219+00:00,20165629,232,2026-04-05T06:59:46+00:00,182,12851.0,owner:20165629
BV1CfDTBXEpR,author_expand,owner:20165629,2026-04-07T09:20:32.581219+00:00,2026-04-07T09:20:32.581219+00:00,20165629,232,2026-04-04T09:43:54+00:00,227,17067.0,owner:20165629
BV12n9uBMEqd,author_expand,owner:20165629,2026-04-07T09:20:32.581219+00:00,2026-04-07T09:20:32.581219+00:00,20165629,232,2026-04-03T09:00:52+00:00,66,622540.0,owner:20165629
BV1uPDTBhEHX,author_expand,owner:39627524,2026-04-07T09:20:37.114661+00:00,2026-04-07T09:20:37.114661+00:00,39627524,21,2026-04-04T12:29:03+00:00,4870,1877336.0,owner:39627524
BV1Y8XfBHEco,author_expand,owner:39737405,2026-04-07T09:21:21.358261+00:00,2026-04-07T09:21:21.358261+00:00,39737405,208,2026-04-03T12:00:00+00:00,1054,161021.0,owner:39737405
BV16zSXBgEb6,author_expand,owner:50329118,2026-04-07T09:21:30.501650+00:00,2026-04-07T09:21:30.501650+00:00,50329118,171,2026-04-05T15:46:45+00:00,1394,75775.0,owner:50329118
BV16zSXBgEbA,author_expand,owner:50329118,2026-04-07T09:21:30.501650+00:00,2026-04-07T09:21:30.501650+00:00,50329118,171,2026-04-05T15:45:04+00:00,182,18492.0,owner:50329118
BV1qrSDBcESh,author_expand,owner:50329118,2026-04-07T09:21:30.501650+00:00,2026-04-07T09:21:30.501650+00:00,50329118,171,2026-04-05T13:09:42+00:00,6920,711837.0,owner:50329118
BV1DuSUB5Ej7,author_expand,owner:50329118,2026-04-07T09:21:30.501650+00:00,2026-04-07T09:21:30.501650+00:00,50329118,171,2026-04-05T10:01:56+00:00,11309,567067.0,owner:50329118
BV1Q2DuBzEcY,author_expand,owner:50329118,2026-04-07T09:21:30.501650+00:00,2026-04-07T09:21:30.501650+00:00,50329118,171,2026-04-04T14:16:05+00:00,1397,56580.0,owner:50329118
BV1gUDuBuEwM,author_expand,owner:50329118,2026-04-07T09:21:30.501650+00:00,2026-04-07T09:21:30.501650+00:00,50329118,171,2026-04-04T14:05:13+00:00,178,11996.0,owner:50329118
