bvid,board_rid,board_name,board_rank,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs,source_csv_path,source_group,_source_priority
BV1R7XCB5EJW,,,,author_expand,owner:1390829728,2026-04-01T14:15:18.475813+00:00,2026-04-01T14:15:18.475813+00:00,1390829728,205,2026-03-31T14:08:59+00:00,47,411.0,owner:1390829728,uid_expansions/uid_expansion_20260325_20260401_195846/videolist_part_2.csv,uid_expansions,0
BV1Q4XCBMEM4,1002.0,娱乐,92.0,rankboard,rankboard:rid=1002:rank=92,2026-04-01T11:56:49.384483+00:00,,290480054,21,2026-03-31T14:05:57+00:00,133,22078.0,"rankboard:rid=1002:rank=92,https://www.bilibili.com/v/popular/rank/ent",full_site_floorings/rankboard-20260401_195632.csv,full_site_floorings,1000
BV1S4XCBMEV7,,,,author_expand,owner:25876945,2026-04-01T12:11:45.152707+00:00,2026-04-01T12:11:45.152707+00:00,25876945,95,2026-03-31T14:04:43+00:00,426,370602.0,owner:25876945,uid_expansions/uid_expansion_20260325_20260401_195846/videolist_part_1.csv,uid_expansions,0
BV15rXdB7EwS,,,,author_expand,owner:652239032,2026-04-01T12:38:26.113065+00:00,2026-04-01T12:38:26.113065+00:00,652239032,17,2026-03-31T14:00:00+00:00,73,12609.0,owner:652239032,uid_expansions/uid_expansion_20260325_20260401_195846/videolist_part_1.csv,uid_expansions,0
BV1mvQUB5E9r,,,,author_expand,owner:474980480,2026-04-01T13:48:07.638606+00:00,2026-04-01T13:48:07.638606+00:00,474980480,242,2026-03-31T14:00:00+00:00,96,37.0,owner:474980480,uid_expansions/uid_expansion_20260325_20260401_195846/videolist_part_1.csv,uid_expansions,0
BV1gtXCBBEmS,,,,author_expand,owner:106086780,2026-04-01T13:00:20.226655+00:00,2026-04-01T13:00:20.226655+00:00,106086780,207,2026-03-31T13:56:11+00:00,45,3412.0,owner:106086780,uid_expansions/uid_expansion_20260325_20260401_195846/videolist_part_1.csv,uid_expansions,0
BV13WXCB3EvY,,,,hot,hot:pn=7:ps=20,2026-04-01T11:55:27.647557+00:00,2026-04-01T11:55:27.647557+00:00,3493095467387119,207,2026-03-31T13:54:51+00:00,352,122328.0,hot:pn=7:ps=20,full_site_floorings/daily_hot-20260401_195527.csv,full_site_floorings,1001
BV1aWXCB3E7p,,,,author_expand,owner:3546756077848946,2026-04-01T12:39:40.725231+00:00,2026-04-01T12:39:40.725231+00:00,3546756077848946,201,2026-03-31T13:53:53+00:00,30,455238.0,owner:3546756077848946,uid_expansions/uid_expansion_20260325_20260401_195846/videolist_part_1.csv,uid_expansions,0
BV1B9XCBSEcL,1002.0,娱乐,29.0,rankboard,rankboard:rid=1002:rank=29,2026-04-01T11:56:49.384483+00:00,,15079963,21,2026-03-31T13:51:23+00:00,345,86923.0,"rankboard:rid=1002:rank=29,https://www.bilibili.com/v/popular/rank/ent",full_site_floorings/rankboard-20260401_195632.csv,full_site_floorings,1000
BV1DsXCBzE27,,,,hot,hot:pn=14:ps=20,2026-04-01T04:20:14.849399+00:00,2026-04-01T04:20:14.849399+00:00,4435845,17,2026-03-31T13:49:40+00:00,116,70701.0,hot:pn=14:ps=20,full_site_floorings/daily_hot-20260401_122014.csv,full_site_floorings,1003
BV1ioXCBmEsw,,,,author_expand,owner:257776093,2026-04-01T13:03:56.081889+00:00,2026-04-01T13:03:56.081889+00:00,257776093,21,2026-03-31T13:45:18+00:00,10,3252.0,owner:257776093,uid_expansions/uid_expansion_20260325_20260401_195846/videolist_part_1.csv,uid_expansions,0
BV1eoXCBmEQr,,,,author_expand,owner:11124341,2026-04-01T13:03:24.819935+00:00,2026-04-01T13:03:24.819935+00:00,11124341,168,2026-03-31T13:45:03+00:00,1310,13772.0,owner:11124341,uid_expansions/uid_expansion_20260325_20260401_195846/videolist_part_1.csv,uid_expansions,0
BV1voXCBmEoL,1002.0,娱乐,98.0,rankboard,rankboard:rid=1002:rank=98,2026-04-01T11:56:49.384483+00:00,,3632299966990840,21,2026-03-31T13:44:42+00:00,1816,13820.0,"rankboard:rid=1002:rank=98,https://www.bilibili.com/v/popular/rank/ent",full_site_floorings/rankboard-20260401_195632.csv,full_site_floorings,1000
BV1B9XCBSEVG,1020.0,美食,55.0,rankboard,rankboard:rid=1020:rank=55,2026-04-01T11:56:56.113605+00:00,,15874359,212,2026-03-31T13:40:25+00:00,255,222418.0,"rankboard:rid=1020:rank=55,https://www.bilibili.com/v/popular/rank/food",full_site_floorings/rankboard-20260401_195632.csv,full_site_floorings,1000
BV1eAXyBCEKK,1013.0,汽车,32.0,rankboard,rankboard:rid=1013:rank=32,2026-04-01T11:56:57.901328+00:00,,1599697382,176,2026-03-31T13:40:00+00:00,1305,108784.0,"rankboard:rid=1013:rank=32,https://www.bilibili.com/v/popular/rank/car",full_site_floorings/rankboard-20260401_195632.csv,full_site_floorings,1000
BV1VAXyByEac,,,,author_expand,owner:440237866,2026-04-01T13:04:07.654331+00:00,2026-04-01T13:04:07.654331+00:00,440237866,236,2026-03-31T13:34:35+00:00,2982,39177.0,owner:440237866,uid_expansions/uid_expansion_20260325_20260401_195846/videolist_part_1.csv,uid_expansions,0
BV1ddXCBEEf7,1018.0,体育运动,28.0,rankboard,rankboard:rid=1018:rank=28,2026-04-01T11:57:02.433545+00:00,,365372809,249,2026-03-31T13:34:18+00:00,241,168500.0,"rankboard:rid=1018:rank=28,https://www.bilibili.com/v/popular/rank/sports",full_site_floorings/rankboard-20260401_195632.csv,full_site_floorings,1000
