bvid,has_stat_snapshot,has_comment_snapshot
BV1qhXMBUEyX,True,True
BV1qoX3BtEii,True,True
BV1r4XgBFEvZ,True,True
BV1rFDLBKENR,True,True
BV1rGXPBLE6E,True,True
BV1rRXLBLEgF,True,True
BV1rSDYBRE1Z,True,True
BV1rZXSB3E2k,True,True
BV1rZXSB3EQe,True,True
BV1rZXSB3EX8,True,True
BV1rZXSB3EoG,True,True
BV1rqXDByErR,True,True
BV1rqXTBRErG,True,True
BV1ru97BUETa,True,True
BV1s8XDBJEAG,True,True
BV1s8XUBrEFH,True,True
BV1sDXbBxEDt,True,True
BV1sL9jBRES3,True,True
BV1sMXLBmEa8,True,True
BV1sPXPBDEeN,True,True
