bvid,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs
BV1PTXfBMEWi,author_expand,owner:928123,2026-04-04T07:31:31.237307+00:00,2026-04-04T07:31:31.237307+00:00,928123,33,2026-04-03T10:00:02+00:00,1289,37608.0,owner:928123
BV1Nn9TBhEYR,author_expand,owner:946974,2026-04-04T07:32:14.213433+00:00,2026-04-04T07:32:14.213433+00:00,946974,95,2026-04-03T09:03:14+00:00,3229,2332683.0,owner:946974
BV1pM9gBKEZY,author_expand,owner:7584632,2026-04-04T07:32:45.946068+00:00,2026-04-04T07:32:45.946068+00:00,7584632,183,2026-04-04T03:00:02+00:00,375,11098.0,owner:7584632
BV1gh9MBkE71,author_expand,owner:7584632,2026-04-04T07:32:45.946068+00:00,2026-04-04T07:32:45.946068+00:00,7584632,183,2026-04-03T12:05:00+00:00,102,5721.0,owner:7584632
BV1hh9MBkEPo,author_expand,owner:7584632,2026-04-04T07:32:45.946068+00:00,2026-04-04T07:32:45.946068+00:00,7584632,183,2026-04-03T12:04:00+00:00,130,3471.0,owner:7584632
BV1gh9MBkEtA,author_expand,owner:7584632,2026-04-04T07:32:45.946068+00:00,2026-04-04T07:32:45.946068+00:00,7584632,183,2026-04-03T12:03:00+00:00,160,3151.0,owner:7584632
BV1XK9uBmEg4,author_expand,owner:7584632,2026-04-04T07:32:45.946068+00:00,2026-04-04T07:32:45.946068+00:00,7584632,183,2026-04-03T12:02:00+00:00,67,2985.0,owner:7584632
BV1zdXfBeEo3,author_expand,owner:7584632,2026-04-04T07:32:45.946068+00:00,2026-04-04T07:32:45.946068+00:00,7584632,183,2026-04-03T12:01:00+00:00,44,45300.0,owner:7584632
BV1rL9cBzE4b,author_expand,owner:7584632,2026-04-04T07:32:45.946068+00:00,2026-04-04T07:32:45.946068+00:00,7584632,180,2026-04-03T12:00:02+00:00,3214,1109127.0,owner:7584632
BV18Q9TBuEXo,author_expand,owner:14229967,2026-04-04T07:32:55.078521+00:00,2026-04-04T07:32:55.078521+00:00,14229967,21,2026-04-03T11:00:00+00:00,2774,381233.0,owner:14229967
BV12n9uBMEqd,author_expand,owner:20165629,2026-04-04T07:32:57.348825+00:00,2026-04-04T07:32:57.348825+00:00,20165629,232,2026-04-03T09:00:52+00:00,66,507314.0,owner:20165629
BV1Y8XfBHEco,author_expand,owner:39737405,2026-04-04T07:33:10.619114+00:00,2026-04-04T07:33:10.619114+00:00,39737405,208,2026-04-03T12:00:00+00:00,1054,40118.0,owner:39737405
BV1Gp9KBgEhc,author_expand,owner:50329118,2026-04-04T07:33:20.763821+00:00,2026-04-04T07:33:20.763821+00:00,271338616,21,2026-04-03T09:30:00+00:00,4243,876410.0,owner:50329118
BV1KpXZBuEAS,author_expand,owner:10119428,2026-04-04T07:34:37.662313+00:00,2026-04-04T07:34:37.662313+00:00,10119428,182,2026-04-03T10:00:00+00:00,2636,494964.0,owner:10119428
BV1Tv9KBwEJJ,author_expand,owner:10330740,2026-04-04T07:34:39.518063+00:00,2026-04-04T07:34:39.518063+00:00,10330740,124,2026-04-03T08:44:41+00:00,16,49785.0,owner:10330740
BV1Tv9KBwEn4,author_expand,owner:10330740,2026-04-04T07:34:39.518063+00:00,2026-04-04T07:34:39.518063+00:00,10330740,124,2026-04-03T08:44:09+00:00,51,40446.0,owner:10330740
BV1fL9JBHEKL,author_expand,owner:15773384,2026-04-04T07:34:43.119119+00:00,2026-04-04T07:34:43.119119+00:00,15773384,147,2026-04-04T02:00:02+00:00,5261,9413.0,owner:15773384
BV1ZL9JBHEos,author_expand,owner:15773384,2026-04-04T07:34:43.119119+00:00,2026-04-04T07:34:43.119119+00:00,15773384,147,2026-04-04T02:00:02+00:00,5261,68458.0,owner:15773384
BV1rk9LB7EtB,author_expand,owner:15773384,2026-04-04T07:34:43.119119+00:00,2026-04-04T07:34:43.119119+00:00,15773384,145,2026-04-03T10:00:02+00:00,7688,7875.0,owner:15773384
BV1dJXoBnEsU,author_expand,owner:15773384,2026-04-04T07:34:43.119119+00:00,2026-04-04T07:34:43.119119+00:00,15773384,184,2026-04-03T07:34:32+00:00,2161,9666.0,owner:15773384
BV1J3XoBoEq5,author_expand,owner:15773384,2026-04-04T07:34:43.119119+00:00,2026-04-04T07:34:43.119119+00:00,15773384,145,2026-04-03T07:34:25+00:00,6207,3334237.0,owner:15773384
BV1z3XoBdEwH,author_expand,owner:15773384,2026-04-04T07:34:43.119119+00:00,2026-04-04T07:34:43.119119+00:00,15773384,145,2026-04-03T07:34:20+00:00,6225,449605.0,owner:15773384
