bvid,board_rid,board_name,board_rank,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs,source_csv_path,source_group,_source_priority
BV1tkDWBzEFf,1014.0,时尚美妆,39.0,rankboard,rankboard:rid=1014:rank=39,2026-04-12T13:08:10.172394+00:00,,3494379016686095,21,2026-04-09T10:09:56+00:00,16,41549.0,"rankboard:rid=1014:rank=39,https://www.bilibili.com/v/popular/rank/fashion",full_site_floorings/rankboard-20260412_210745.csv,full_site_floorings,1000
BV1uzDWBrEGt,1010.0,知识,81.0,rankboard,rankboard:rid=1010:rank=81,2026-04-11T12:05:40.303704+00:00,,3537118582278552,201,2026-04-09T10:08:51+00:00,238,442072.0,"rankboard:rid=1010:rank=81,https://www.bilibili.com/v/popular/rank/knowledge",full_site_floorings/rankboard-20260411_200521.csv,full_site_floorings,1002
BV1KkDWBzE4D,,,,author_expand,owner:36081646,2026-04-09T11:17:29.443078+00:00,2026-04-09T11:17:29.443078+00:00,36081646,30,2026-04-09T10:08:04+00:00,15,10832.0,owner:36081646,uid_expansions/uid_expansion_20260325_20260409_190649/videolist_part_1.csv,uid_expansions,0
BV18BDWBGEj9,,,,author_expand,owner:522653994,2026-04-09T11:46:22.411213+00:00,2026-04-09T11:46:22.411213+00:00,522653994,205,2026-04-09T10:06:44+00:00,27,831.0,owner:522653994,uid_expansions/uid_expansion_20260325_20260409_190649/videolist_part_1.csv,uid_expansions,0
BV1xkDWBzEUJ,,,,author_expand,owner:1439815342,2026-04-09T12:29:52.634596+00:00,2026-04-09T12:29:52.634596+00:00,1439815342,159,2026-04-09T10:06:10+00:00,63,181.0,owner:1439815342,uid_expansions/uid_expansion_20260325_20260409_190649/videolist_part_1.csv,uid_expansions,0
BV1uBDWBGEkR,,,,author_expand,owner:522653994,2026-04-09T11:46:22.411213+00:00,2026-04-09T11:46:22.411213+00:00,522653994,205,2026-04-09T10:05:34+00:00,46,620.0,owner:522653994,uid_expansions/uid_expansion_20260325_20260409_190649/videolist_part_1.csv,uid_expansions,0
BV1uBDWBGEbi,1008.0,游戏,94.0,rankboard,rankboard:rid=1008:rank=94,2026-04-12T13:07:49.876363+00:00,,264493075,17,2026-04-09T10:05:23+00:00,34,1208215.0,"rankboard:rid=1008:rank=94,https://www.bilibili.com/v/popular/rank/game",full_site_floorings/rankboard-20260412_210745.csv,full_site_floorings,1000
BV1HGDWBFEEc,,,,author_expand,owner:652239032,2026-04-09T11:40:07.291358+00:00,2026-04-09T11:40:07.291358+00:00,652239032,17,2026-04-09T10:05:00+00:00,1216,4283.0,owner:652239032,uid_expansions/uid_expansion_20260325_20260409_190649/videolist_part_1.csv,uid_expansions,0
BV1XTDpBCExA,,,,hot,hot:pn=15:ps=20,2026-04-09T13:11:53.543541+00:00,2026-04-09T13:11:53.543541+00:00,287551041,47,2026-04-09T10:05:00+00:00,147,46217.0,hot:pn=15:ps=20,full_site_floorings/daily_hot-20260409_211153.csv,full_site_floorings,1007
BV1gBDWBGEGF,,,,author_expand,owner:522653994,2026-04-09T11:46:22.411213+00:00,2026-04-09T11:46:22.411213+00:00,522653994,205,2026-04-09T10:04:54+00:00,10,739.0,owner:522653994,uid_expansions/uid_expansion_20260325_20260409_190649/videolist_part_1.csv,uid_expansions,0
BV1bBDWBGE1b,,,,author_expand,owner:522653994,2026-04-09T11:46:22.411213+00:00,2026-04-09T11:46:22.411213+00:00,522653994,205,2026-04-09T10:04:33+00:00,42,807.0,owner:522653994,uid_expansions/uid_expansion_20260325_20260409_190649/videolist_part_1.csv,uid_expansions,0
BV1bBDWBGE13,1020.0,美食,86.0,rankboard,rankboard:rid=1020:rank=86,2026-04-12T13:08:05.941608+00:00,,3546936061725167,215,2026-04-09T10:04:25+00:00,49,271241.0,"rankboard:rid=1020:rank=86,https://www.bilibili.com/v/popular/rank/food",full_site_floorings/rankboard-20260412_210745.csv,full_site_floorings,1000
BV1SBDWBGE2s,,,,author_expand,owner:522653994,2026-04-09T11:46:22.411213+00:00,2026-04-09T11:46:22.411213+00:00,522653994,205,2026-04-09T10:04:19+00:00,32,622.0,owner:522653994,uid_expansions/uid_expansion_20260325_20260409_190649/videolist_part_1.csv,uid_expansions,0
BV18BDWBGEcg,,,,author_expand,owner:522653994,2026-04-09T11:46:22.411213+00:00,2026-04-09T11:46:22.411213+00:00,522653994,205,2026-04-09T10:03:59+00:00,34,733.0,owner:522653994,uid_expansions/uid_expansion_20260325_20260409_190649/videolist_part_1.csv,uid_expansions,0
BV1tBDWBGEoG,,,,author_expand,owner:50329118,2026-04-09T11:10:20.397392+00:00,2026-04-09T11:10:20.397392+00:00,50329118,171,2026-04-09T10:03:36+00:00,7277,10134.0,owner:50329118,uid_expansions/uid_expansion_20260325_20260409_190649/videolist_part_1.csv,uid_expansions,0
BV1TzDWBrErd,,,,hot,hot:pn=18:ps=20,2026-04-10T14:47:50.884476+00:00,2026-04-10T14:47:50.884476+00:00,1978885142,17,2026-04-09T10:03:11+00:00,52,670138.0,hot:pn=18:ps=20,full_site_floorings/daily_hot-20260410_224750.csv,full_site_floorings,1005
BV1ncD7BVEcm,,,,author_expand,owner:7584632,2026-04-09T11:09:33.217636+00:00,2026-04-09T11:09:33.217636+00:00,7584632,183,2026-04-09T10:03:02+00:00,82,1396.0,owner:7584632,uid_expansions/uid_expansion_20260325_20260409_190649/videolist_part_1.csv,uid_expansions,0
BV1rcD7BVEA4,,,,author_expand,owner:7584632,2026-04-09T11:09:33.217636+00:00,2026-04-09T11:09:33.217636+00:00,7584632,183,2026-04-09T10:02:02+00:00,92,1065.0,owner:7584632,uid_expansions/uid_expansion_20260325_20260409_190649/videolist_part_1.csv,uid_expansions,0
BV1bzDWBrEY4,,,,author_expand,owner:46470268,2026-04-09T11:26:03.302759+00:00,2026-04-09T11:26:03.302759+00:00,46470268,232,2026-04-09T10:01:40+00:00,359,15737.0,owner:46470268,uid_expansions/uid_expansion_20260325_20260409_190649/videolist_part_1.csv,uid_expansions,0
BV17MD7BBEbr,,,,author_expand,owner:7584632,2026-04-09T11:09:33.217636+00:00,2026-04-09T11:09:33.217636+00:00,7584632,159,2026-04-09T10:01:02+00:00,45,1165.0,owner:7584632,uid_expansions/uid_expansion_20260325_20260409_190649/videolist_part_1.csv,uid_expansions,0
BV1bzDWBrEvV,1005.0,动画,61.0,rankboard,rankboard:rid=1005:rank=61,2026-04-12T13:07:47.847859+00:00,,3690980941236454,121,2026-04-09T10:00:21+00:00,24,481333.0,"rankboard:rid=1005:rank=61,https://www.bilibili.com/v/popular/rank/douga",full_site_floorings/rankboard-20260412_210745.csv,full_site_floorings,1000
BV1dwDeB2EVd,,,,author_expand,owner:15773384,2026-04-09T11:13:21.485779+00:00,2026-04-09T11:13:21.485779+00:00,15773384,145,2026-04-09T10:00:02+00:00,6436,1976.0,owner:15773384,uid_expansions/uid_expansion_20260325_20260409_190649/videolist_part_1.csv,uid_expansions,0
BV1TzDWBrEDh,,,,author_expand,owner:39922227,2026-04-09T11:41:37.728104+00:00,2026-04-09T11:41:37.728104+00:00,39922227,157,2026-04-09T10:00:02+00:00,419,2339.0,owner:39922227,uid_expansions/uid_expansion_20260325_20260409_190649/videolist_part_1.csv,uid_expansions,0
BV1SkPWz1E25,,,,author_expand,owner:7584632,2026-04-09T11:09:33.217636+00:00,2026-04-09T11:09:33.217636+00:00,7584632,178,2026-04-09T10:00:01+00:00,2531,2066.0,owner:7584632,uid_expansions/uid_expansion_20260325_20260409_190649/videolist_part_1.csv,uid_expansions,0
BV18oDpB3EXV,,,,author_expand,owner:3546715770588065,2026-04-09T12:15:48.960282+00:00,2026-04-09T12:15:48.960282+00:00,3546715770588065,124,2026-04-09T10:00:00+00:00,1090,35622.0,owner:3546715770588065,uid_expansions/uid_expansion_20260325_20260409_190649/videolist_part_1.csv,uid_expansions,0
BV12WSDBkEb9,,,,author_expand,owner:474980480,2026-04-09T12:40:25.012150+00:00,2026-04-09T12:40:25.012150+00:00,474980480,242,2026-04-09T10:00:00+00:00,188,10.0,owner:474980480,uid_expansions/uid_expansion_20260325_20260409_190649/videolist_part_1.csv,uid_expansions,0
BV16zDsB8E8i,1008.0,游戏,88.0,rankboard,rankboard:rid=1008:rank=88,2026-04-12T13:07:49.876363+00:00,,3546694172019087,172,2026-04-09T10:00:00+00:00,16,475373.0,"rankboard:rid=1008:rank=88,https://www.bilibili.com/v/popular/rank/game",full_site_floorings/rankboard-20260412_210745.csv,full_site_floorings,1000
BV117DEBnEM9,1003.0,音乐,43.0,rankboard,rankboard:rid=1003:rank=43,2026-04-12T13:07:54.076903+00:00,,313580179,31,2026-04-09T10:00:00+00:00,183,416230.0,"rankboard:rid=1003:rank=43,https://www.bilibili.com/v/popular/rank/music",full_site_floorings/rankboard-20260412_210745.csv,full_site_floorings,1000
BV15gDsBnETQ,1001.0,影视,19.0,rankboard,rankboard:rid=1001:rank=19,2026-04-12T13:07:57.957993+00:00,,2233459,260,2026-04-09T10:00:00+00:00,3099,533849.0,"rankboard:rid=1001:rank=19,https://www.bilibili.com/v/popular/rank/cinephile",full_site_floorings/rankboard-20260412_210745.csv,full_site_floorings,1000
BV1QgDpBrEkz,1001.0,影视,55.0,rankboard,rankboard:rid=1001:rank=55,2026-04-12T13:07:57.957993+00:00,,70942172,182,2026-04-09T10:00:00+00:00,1189,376369.0,"rankboard:rid=1001:rank=55,https://www.bilibili.com/v/popular/rank/cinephile",full_site_floorings/rankboard-20260412_210745.csv,full_site_floorings,1000
BV1DdDsBUE4y,1002.0,娱乐,54.0,rankboard,rankboard:rid=1002:rank=54,2026-04-12T13:07:59.743796+00:00,,517751426,182,2026-04-09T10:00:00+00:00,504,41691.0,"rankboard:rid=1002:rank=54,https://www.bilibili.com/v/popular/rank/ent",full_site_floorings/rankboard-20260412_210745.csv,full_site_floorings,1000
BV1mJDpBvEtC,1010.0,知识,23.0,rankboard,rankboard:rid=1010:rank=23,2026-04-12T13:08:02.296831+00:00,,289368676,229,2026-04-09T10:00:00+00:00,556,1028484.0,"rankboard:rid=1010:rank=23,https://www.bilibili.com/v/popular/rank/knowledge",full_site_floorings/rankboard-20260412_210745.csv,full_site_floorings,1000
BV1tZDaBhEPG,1010.0,知识,71.0,rankboard,rankboard:rid=1010:rank=71,2026-04-12T13:08:02.296831+00:00,,3493140174473954,47,2026-04-09T10:00:00+00:00,94,1382213.0,"rankboard:rid=1010:rank=71,https://www.bilibili.com/v/popular/rank/knowledge",full_site_floorings/rankboard-20260412_210745.csv,full_site_floorings,1000
BV1ikDpBSEpj,1010.0,知识,89.0,rankboard,rankboard:rid=1010:rank=89,2026-04-12T13:08:02.296831+00:00,,595658483,207,2026-04-09T10:00:00+00:00,735,309853.0,"rankboard:rid=1010:rank=89,https://www.bilibili.com/v/popular/rank/knowledge",full_site_floorings/rankboard-20260412_210745.csv,full_site_floorings,1000
BV1AUDWBvEF3,1012.0,科技数码,62.0,rankboard,rankboard:rid=1012:rank=62,2026-04-12T13:08:04.044896+00:00,,67079745,230,2026-04-09T10:00:00+00:00,318,115510.0,"rankboard:rid=1012:rank=62,https://www.bilibili.com/v/popular/rank/tech",full_site_floorings/rankboard-20260412_210745.csv,full_site_floorings,1000
BV1ThD7BXEMZ,1012.0,科技数码,91.0,rankboard,rankboard:rid=1012:rank=91,2026-04-12T13:08:04.044896+00:00,,101651671,230,2026-04-09T10:00:00+00:00,559,52325.0,"rankboard:rid=1012:rank=91,https://www.bilibili.com/v/popular/rank/tech",full_site_floorings/rankboard-20260412_210745.csv,full_site_floorings,1000
BV1Zd9MBsErr,1020.0,美食,43.0,rankboard,rankboard:rid=1020:rank=43,2026-04-12T13:08:05.941608+00:00,,1984198637,215,2026-04-09T10:00:00+00:00,384,486467.0,"rankboard:rid=1020:rank=43,https://www.bilibili.com/v/popular/rank/food",full_site_floorings/rankboard-20260412_210745.csv,full_site_floorings,1000
BV12rDHBaE5m,1020.0,美食,88.0,rankboard,rankboard:rid=1020:rank=88,2026-04-12T13:08:05.941608+00:00,,1244310984,212,2026-04-09T10:00:00+00:00,564,274566.0,"rankboard:rid=1020:rank=88,https://www.bilibili.com/v/popular/rank/food",full_site_floorings/rankboard-20260412_210745.csv,full_site_floorings,1000
BV1zJDWBsEwH,1020.0,美食,96.0,rankboard,rankboard:rid=1020:rank=96,2026-04-12T13:08:05.941608+00:00,,3493114834585984,215,2026-04-09T10:00:00+00:00,200,209814.0,"rankboard:rid=1020:rank=96,https://www.bilibili.com/v/popular/rank/food",full_site_floorings/rankboard-20260412_210745.csv,full_site_floorings,1000
BV1qkDsBtErz,1013.0,汽车,79.0,rankboard,rankboard:rid=1013:rank=79,2026-04-12T13:08:08.199325+00:00,,1621080508,247,2026-04-09T10:00:00+00:00,344,104625.0,"rankboard:rid=1013:rank=79,https://www.bilibili.com/v/popular/rank/car",full_site_floorings/rankboard-20260412_210745.csv,full_site_floorings,1000
