bvid,has_stat_snapshot,has_comment_snapshot
BV13aXPBaE2C,True,True
BV13eDxBXExT,True,True
BV13gDCBAEup,True,True
BV13iDZBrEiH,True,True
BV13jDLBsEdV,True,True
BV13jDfB5EKg,True,True
BV13mXGBWEX8,True,True
BV13nDLBXEHt,True,True
BV13qDxBDE75,True,True
BV13qDxBDEUm,True,True
BV13sQABsEb1,True,True
BV13tX1BjEtc,True,True
BV13vDZBGEci,True,True
BV13wQwBHETi,True,True
BV13wQwBHEm5,True,True
BV13zDxBJEwt,True,True
BV13zXMBVEor,True,True
BV141XbBfEb7,True,True
BV141XbBfEmf,True,True
BV142QFBkEFg,True,True
BV142QFBkEiV,True,True
BV143QwB5EDz,True,True
BV143QwB5EjL,True,True
BV147QKBdEWr,True,True
BV1499NBFEV8,True,True
BV149DEBdEpG,True,True
BV149QwB1Ewq,True,True
BV14FDWBMEfS,True,True
BV14GQwBCE3r,True,True
BV14GQwBCEEL,True,True
BV14HX2BuEu8,True,True
BV14HXjBoEoX,True,True
BV14JQKBsEUf,True,True
BV14JQKBsEkp,True,True
BV14MQFBBE6B,True,True
BV14MQwBjE4J,True,True
BV14MQwBjEZ4,True,True
BV14MQwBjEs9,True,True
BV14NDxBkER1,True,True
BV14NDxBkEUu,True,True
BV14NQFB6EWu,True,True
BV14NQFB6Ezw,True,True
BV14PDZBYEEn,True,True
BV14PDZBeEd3,True,True
BV14TQFBuEmo,True,True
BV14TXKB4E4P,True,True
BV14TXKB4ETL,True,True
BV14UDjBHEJp,True,True
BV14UQFB3Ede,True,True
BV14UXKBbEn3,True,True
BV14X9jB8EnW,True,True
BV14XQwBjEHM,True,True
BV14cDWBqEKc,True,True
BV14cQTB4E9o,True,True
BV14dDnBAE1t,True,True
BV14hQcBkEkF,True,True
BV14iXaBYEpK,True,True
BV14jDaBbE76,True,True
BV14nQKB9EMP,True,True
BV14pXUBjEWW,True,True
BV14uDtBmEB6,True,True
BV14uDtBmEGf,True,True
BV14uQwB1EVy,True,True
BV14uQwB1EgW,True,True
BV14zXsB7EH8,True,True
BV153D4BtEYb,True,True
BV153DfBmEau,True,True
BV154DWBSECN,True,True
BV154DZBmEss,True,True
BV154XVBoEuz,True,True
BV158DZB1ETZ,True,True
BV158DZB1EjU,True,True
BV158DZB1EuV,True,True
BV158DZB1EvT,True,True
BV158DvB7EgY,True,True
BV15ADpB7Eb5,True,True
BV15BDzBtEMe,True,True
BV15BQwBdE7L,True,True
BV15BXyBSEio,True,True
BV15GQcBREHj,True,True
BV15PDeBjEQp,True,True
BV15QDfBnEgS,True,True
BV15RDLBbEPU,True,True
BV15RXjBKEE8,True,True
BV15SQMBkEbG,True,True
BV15SXjBBExa,True,True
BV15UDfBnEB4,True,True
BV15UQMBVEi9,True,True
BV15UQMBVErK,True,True
BV15WDYBCEfZ,True,True
BV15XDfBSEsF,True,True
BV15YQFBHE8C,True,True
BV15YQFBHEFS,True,True
BV15YQFBHEQ5,True,True
BV15YQFBHEQL,True,True
BV15YXMB7E2Y,True,True
BV15ZD7BNEfS,True,True
BV15bDWBEEYL,True,True
BV15bDZBjED9,True,True
BV15cDCBuEg4,True,True
