bvid,has_stat_snapshot,has_comment_snapshot
BV1FP9LB5EH7,True,True
BV1FP9LB5Eig,True,True
BV1FP9LB5Et3,True,True
BV1FP9sBKEkd,True,True
BV1FPXTBEEN8,True,True
BV1FPXrBjEUB,True,True
BV1FQ9KBnEKR,True,True
BV1FQ9KBnEgb,True,True
BV1FQDHBREth,True,True
BV1FQDHBREv5,True,True
BV1FQSfB4Et3,True,True
BV1FQXVB6EDr,True,True
BV1FRDWBhEDq,True,True
BV1FRDWBhETx,True,True
BV1FRDYBpESp,True,True
BV1FRSSBYE2R,True,True
BV1FRSSBYEK6,True,True
BV1FRSSBYEYK,True,True
BV1FRSSBYEZs,True,True
BV1FRXPB2EXm,True,True
BV1FRXVBBE2Y,True,True
BV1FRXmBiE1W,True,True
BV1FRXmBiEah,True,True
BV1FRXmBiEnG,True,True
BV1FS9KBQEU8,True,True
BV1FT9LBGEVy,True,True
BV1FTDMBEE8M,True,True
BV1FTDhB2EuG,True,True
BV1FTXaBWEdV,True,True
BV1FU9KBpECm,True,True
BV1FUSoBDEBL,True,True
BV1FUSoBDEqd,True,True
BV1FUXaBsEJv,True,True
BV1FV9JB9E7x,True,True
BV1FV9JBRE1U,True,True
BV1FVXVBiEBw,True,True
BV1FVXVBiEdg,True,True
BV1FVXVBiEfh,True,True
BV1FVXVBiEiJ,True,True
BV1FVXVBiEoL,True,True
BV1FVXVBiEru,True,True
BV1FVXVBiEsk,True,True
BV1FWDTBmEUn,True,True
BV1FWDTBmEcf,True,True
BV1FWDjBzEUA,True,True
BV1FWXMBsEv2,True,True
BV1FWXQBVEQq,True,True
BV1FX9MBtE43,True,True
BV1FX9MBtE4f,True,True
BV1FX9MBtETt,True,True
BV1FX9MBtEW4,True,True
BV1FXDkB1EHD,True,True
BV1FXSfBdERQ,True,True
BV1FYDpBoEos,True,True
BV1FYXWBYEQN,True,True
BV1FYXWBYES2,True,True
BV1FYXZBhExH,True,True
BV1FZDWBbEk2,True,True
BV1FZDWBbEk4,True,True
BV1FZDcBcEPN,True,True
BV1FZXBBkEPj,True,True
BV1FZXLB5EeA,True,True
BV1FZXPByEUv,True,True
BV1FZXPByEp7,True,True
BV1FZXSBGEiV,True,True
BV1FZXmBeEnE,True,True
BV1FaD3BZEnx,True,True
BV1FaDaBJEXq,True,True
BV1FaDnBSEsx,True,True
BV1FaX2BYEDk,True,True
BV1FaXWBPEVY,True,True
BV1FaXdBWEah,True,True
BV1FbDrBGEW1,True,True
BV1FbQSBMEvd,True,True
BV1Fc9VBBEGo,True,True
BV1FcD4BNECx,True,True
BV1FcX8BSE45,True,True
BV1FcX8BSEbv,True,True
BV1FcXDBgE63,True,True
BV1FcXTBnEWL,True,True
BV1FcXTBnEWh,True,True
BV1FcXTBnExc,True,True
BV1FcXjBGEMD,True,True
BV1Fd9MBxEF9,True,True
BV1Fd9MBxEju,True,True
BV1FdDZBZESA,True,True
BV1FdQTBSE2U,True,True
BV1FeD3B4EcD,True,True
BV1FeXvBaE3q,True,True
BV1Ff9gBwEY4,True,True
BV1FfDxBiEhn,True,True
BV1FfXKBQE92,True,True
BV1FfXKBQE9U,True,True
BV1FfXKBQEdd,True,True
BV1FfXKBQEp2,True,True
BV1FfXKBQEz3,True,True
BV1FfXSBrEA6,True,True
BV1Fg9JBdEyR,True,True
BV1FgDkB5EeE,True,True
BV1FgSfBsEiP,True,True
