bvid,has_stat_snapshot,has_comment_snapshot
BV15cX2B9E9y,True,True
BV15eQFBDEK9,True,True
BV15eQFBQEEb,True,True
BV15eQwBbEVc,True,True
BV15eQwBbEqZ,True,True
BV15gDLBbEGw,True,True
BV15gDsBnETQ,True,True
BV15hDxBREii,True,True
BV15hQFBXEuv,True,True
BV15mXUBFEsu,True,True
BV15oQABYEU1,True,True
BV15qQwB4EtX,True,True
BV15rDaBGEYR,True,True
BV15tDxBoES7,True,True
BV15uXNBTENz,True,True
BV15xXPBiEJ7,True,True
BV161SoBQEJQ,True,True
BV164QwBPEJK,True,True
BV165XwBKEgL,True,True
BV166DfBZESr,True,True
BV166DfBoEN3,True,True
BV166DfBoENc,True,True
BV167DZB9EtL,True,True
BV168DCBJEfW,True,True
BV168QKBmEZ9,True,True
BV169QNBGEAS,True,True
BV16CQcBYEFV,True,True
BV16CQcBYEFf,True,True
BV16CQcBYESK,True,True
BV16CQcBYEsm,True,True
BV16CQcBYExu,True,True
BV16CQcBYEzM,True,True
BV16HQFBfEF6,True,True
BV16HQwBqEoC,True,True
BV16JDjB3EHS,True,True
BV16JDxBAEHq,True,True
BV16JDxBAEn4,True,True
BV16JQFBcEWM,True,True
BV16JQFBcEhx,True,True
BV16JQFBcEkQ,True,True
BV16MDkByEHp,True,True
BV16MDkByEda,True,True
BV16MQABKEMk,True,True
BV16PQcBcEjE,True,True
BV16RQTBJEyR,True,True
BV16SQABTEG6,True,True
BV16USoBDEq8,True,True
BV16VXPByEeU,True,True
BV16VXPByEzB,True,True
BV16ZXLBVEA9,True,True
BV16aDpB4Ekk,True,True
BV16bQPB6EXz,True,True
BV16cX8BUE56,True,True
BV16dDZBZE1k,True,True
BV16iXNBmE8B,True,True
BV16kD4BKEYd,True,True
BV16mQABBE1o,True,True
BV16mQABBEqd,True,True
BV16nDjB6EhQ,True,True
BV16nDxBaEFU,True,True
BV16p9ABkEyf,True,True
BV16qDfBfEEq,True,True
BV16sQwBvEKM,True,True
BV16sQwBvEQU,True,True
BV16sXMBXEzV,True,True
BV16tQPB3E7x,True,True
BV16zDfBtEMY,True,True
BV16zDfBtEfH,True,True
BV16zDsB8E8i,True,True
BV172DfB9EbL,True,True
BV172XjB6Eu1,True,True
BV174QFBxECY,True,True
BV174QFBxEX5,True,True
BV174QwBPEUS,True,True
BV176QMBUEFy,True,True
BV178DtBPEJP,True,True
BV17CQMB2EVc,True,True
BV17DQcBfEnL,True,True
BV17HXPBuEPd,True,True
BV17JDWBsE6T,True,True
BV17JDWBsECK,True,True
BV17KX8BLERE,True,True
BV17MD7BBEtL,True,True
BV17NDfBQEL8,True,True
BV17NDfBQEPS,True,True
BV17PDsBsEFS,True,True
BV17PX8B2EDs,True,True
BV17QD6BqEQm,True,True
BV17YQwBcEv1,True,True
BV17YSZBSEBB,True,True
BV17cDsB4Evc,True,True
BV17gD7BTEhA,True,True
BV17hQwBhEeE,True,True
BV17iQKBCEiU,True,True
BV17iQKBCEvD,True,True
BV17kQMB7ERE,True,True
BV17nDZBQE2A,True,True
BV17nDZBQE4P,True,True
BV17nDZBQEaF,True,True
BV17pDZBnE6s,True,True
