bvid,has_stat_snapshot,has_comment_snapshot
BV1GUXGBXE1x,True,True
BV1GUXGBXE4J,True,True
BV1GUXGBXEHW,True,True
BV1GUXGBXEKY,True,True
BV1GUXGBXEPB,True,True
BV1GUXGBXEgD,True,True
BV1GUXGBXEmK,True,True
BV1GUXGBXEux,True,True
BV1GUXdBkE7A,True,True
BV1GW9KBzEfM,True,True
BV1GX9FBxEy3,True,True
BV1GXDiBnEmH,True,True
BV1GXQMB6EbX,True,True
BV1GXX5BZE3R,True,True
BV1GXX5BZE75,True,True
BV1GXX5BZETd,True,True
BV1GXX5BZExF,True,True
BV1GXXABFE1H,True,True
BV1GXXABFE5h,True,True
BV1GXXUBdESq,True,True
BV1GXXUBdErm,True,True
BV1GXXjBiEBz,True,True
BV1GXXjBiEew,True,True
BV1GY9GBoEDH,True,True
BV1GYDWB2ELn,True,True
BV1GYDWB2EpE,True,True
BV1GYDZBCEbL,True,True
BV1GYXKBzEQe,True,True
BV1GYXKBzEm1,True,True
BV1GYXKBzEvM,True,True
BV1GYXKBzEyg,True,True
BV1GYXSBbEiW,True,True
BV1GZDPBoEbt,True,True
BV1GZXDBcE9V,True,True
BV1GZXTBGEJq,True,True
BV1Ga9gBSEAo,True,True
BV1GaDZB5EL5,True,True
BV1GaXPBaEAj,True,True
BV1GaXPBaEPC,True,True
BV1GaXPBaESF,True,True
BV1GaXPBaETe,True,True
BV1GaXPBaEqw,True,True
BV1GaXPBaEwg,True,True
BV1GaXiBQEFb,True,True
BV1GaXmBHEJ9,True,True
BV1GbDYBgEDm,True,True
BV1GbDYBgEjg,True,True
BV1GbX1B1EMN,True,True
BV1GbXPBeE16,True,True
BV1GbXPBeEoh,True,True
BV1GbXPBeEou,True,True
BV1GbXVBxE3L,True,True
BV1GcDTBYEBm,True,True
BV1GcDTBYEtU,True,True
BV1GcDrBhE8Q,True,True
BV1GcDrBhEjK,True,True
BV1GcXhBBE8R,True,True
BV1GcXhBBEbN,True,True
BV1Gd9FBWEJZ,True,True
BV1GdDLBZE7g,True,True
BV1GdDLBZEZY,True,True
BV1GdDLBZEfx,True,True
BV1GdDLBZEvX,True,True
BV1GdDfBmEW1,True,True
BV1GdDiBEE7w,True,True
BV1GdDiBEEyL,True,True
BV1GdQyB5Ezv,True,True
BV1GdXDBaEAZ,True,True
BV1Ge9gBEETk,True,True
BV1Ge9gBEEg6,True,True
BV1GeDvByEKR,True,True
BV1GeDxBXELL,True,True
BV1GeQFBDEV6,True,True
BV1GeXPBcEPJ,True,True
BV1Gf9wBFEHX,True,True
BV1GfXDB8E3E,True,True
BV1GfXDB8Ecq,True,True
BV1GfXTBrEFN,True,True
BV1GgDFB5EPu,True,True
BV1GgDFB5Eut,True,True
BV1GgDsBnEDw,True,True
BV1GgDsBnEpQ,True,True
BV1GgQMBgE2e,True,True
BV1GgSDBpEsn,True,True
BV1GgX5BtEwm,True,True
BV1GgXNBiESt,True,True
BV1GgXZBjEVc,True,True
BV1Gh9gBnEgi,True,True
BV1GhDvB2EDN,True,True
BV1GhXPBAEGH,True,True
BV1GhXPBAEJN,True,True
BV1GhXPBAEch,True,True
BV1GhXPBAEcs,True,True
BV1GhXPBAEpk,True,True
BV1GhXPBAEt4,True,True
BV1GhXsB9EMN,True,True
BV1GiDjBhE4q,True,True
BV1GiDxBHEiZ,True,True
BV1GiDxBHEiz,True,True
BV1GiQFBJEEh,True,True
