bvid,has_stat_snapshot,has_comment_snapshot
BV1HWSZBdE7D,True,True
BV1HWSZBdEke,True,True
BV1HWSZBdErM,True,True
BV1HWSZBdEvh,True,True
BV1HWXgBwEM2,True,True
BV1HWXgBwEYY,True,True
BV1HWXgBwEvW,True,True
BV1HXXLBmEBx,True,True
BV1HY9uBcESx,True,True
BV1HYDeBxEP8,True,True
BV1HYDeBxEew,True,True
BV1HYDeBxEhv,True,True
BV1HYDiBPEU6,True,True
BV1HYQMBWE9x,True,True
BV1HYX5BrENT,True,True
BV1HYX5BrEah,True,True
BV1HYX5BrEbw,True,True
BV1HYXUBzEMM,True,True
BV1HYXUBzENz,True,True
BV1HYXUBzEQU,True,True
BV1HYXjBJE2y,True,True
BV1HYXjBJEdD,True,True
BV1HZD5BqEaz,True,True
BV1HZXSBGER5,True,True
BV1HZXSBGEbZ,True,True
BV1HZXSBGEe5,True,True
BV1HZXbBDELH,True,True
BV1HZXbBDEWZ,True,True
BV1HZXbBDEWe,True,True
BV1HZXbBDEtQ,True,True
BV1HaQ6B5EuG,True,True
BV1HaX5BGE3a,True,True
BV1HaX5BGEwW,True,True
BV1HaX5BVENc,True,True
BV1HaXUBgE1K,True,True
BV1HaXUBgEeF,True,True
BV1HaXUBgEqC,True,True
BV1HawLzeEc8,True,True
BV1HbDaBnEAP,True,True
BV1HbDaBnEkq,True,True
BV1HbQ6BjEkc,True,True
BV1HbQKBEEKU,True,True
BV1HbQKBEEM6,True,True
BV1HbX5B5Edm,True,True
BV1HbX5B5Eo8,True,True
BV1HbXGBiEhV,True,True
BV1HbXGBiEtz,True,True
BV1HcD7BVEaP,True,True
BV1HcX8BUEKB,True,True
BV1HcX8BUELh,True,True
BV1HcX8BUETq,True,True
BV1HcX8BUEs6,True,True
BV1HcXaB4EZB,True,True
BV1HcXaB4EkH,True,True
BV1HcXrBEEA6,True,True
BV1Hd9gBPE1e,True,True
BV1Hd9gBPEWH,True,True
BV1Hd9gBPEnZ,True,True
BV1HdSQB6EnZ,True,True
BV1HdXKB9EQM,True,True
BV1He9FBBEK7,True,True
BV1He9FBBEvt,True,True
BV1HeDVBNE1Y,True,True
BV1HeXDB2Efy,True,True
BV1HeXjBUEiu,True,True
BV1Hf9cBgEKN,True,True
BV1HfXKBQEM1,True,True
BV1HfXKBQEfJ,True,True
BV1HfXKBQEkk,True,True
BV1HfXSBrEgG,True,True
BV1Hg9JBdEtc,True,True
BV1HgDWBhEUD,True,True
BV1HgDWBhEZh,True,True
BV1HgDWBhEhf,True,True
BV1HgDWBhExB,True,True
BV1HgXPB2E6U,True,True
BV1HgXPB2E6r,True,True
BV1HgXPB2E8a,True,True
BV1HgXPB2ECs,True,True
BV1HgXPB2Eao,True,True
BV1HgXPB2EkW,True,True
BV1HgXPB2Eq1,True,True
BV1HgXPB2EsK,True,True
BV1HgXVBBEHa,True,True
BV1HgXVBBEty,True,True
BV1HgXoBtEBf,True,True
BV1Hh9EBWET3,True,True
BV1HhXGBNE36,True,True
BV1HhXGBNEAu,True,True
BV1HhXGBNEsi,True,True
BV1Hi9FBTEuF,True,True
BV1HiDiBwEdZ,True,True
BV1HiXDBLEUv,True,True
BV1HiXDBLEiC,True,True
BV1HiXDBLEsa,True,True
BV1HiXNBUE6D,True,True
BV1HiXUBqEM4,True,True
BV1HiXjB7EFR,True,True
BV1HiXjB7EFV,True,True
BV1HiXxBuEFt,True,True
