bvid,has_stat_snapshot,has_comment_snapshot
BV11DXbBxENF,True,True
BV11PXPBDEgb,True,True
BV11VDjBLEto,True,True
BV11YXTBtEa1,True,True
BV11bXNBpEhM,True,True
BV11pSDBVEUA,True,True
BV11zXpBzE9L,True,True
BV121XKBhEfd,True,True
BV1239NBZEN3,True,True
BV12WXjBxEm9,True,True
BV12dDuBYE9w,True,True
BV12e9LBXELR,True,True
BV12pDsB3E2x,True,True
BV12xXzBpExQ,True,True
BV12yDAB2EVb,True,True
BV133XZB1EHu,True,True
BV133XZB1EvW,True,True
BV135XjBYEUe,True,True
BV13DXGBHEy6,True,True
BV13QX5BbEEM,True,True
BV13RX5B4E1W,True,True
BV13RXjBNECj,True,True
BV13YSSBmEHr,True,True
BV13mXGBWEX8,True,True
BV13tX1BjEtc,True,True
