bvid,has_stat_snapshot,has_comment_snapshot
BV1AT9JBZEC6,True,True
BV1AT9JBZEXa,True,True
BV1ATXPBSE2J,True,True
BV1ATXPBSEZG,True,True
BV1ATXVB6E2f,True,True
BV1ATXVB6EQK,True,True
BV1ATXVB6Efd,True,True
BV1ATXmBBEAL,True,True
BV1ATXmBBEPV,True,True
BV1ATXoB8EHM,True,True
BV1AUXPBDE9N,True,True
BV1AUXPBDEX5,True,True
BV1AUXVBkE9j,True,True
BV1AUXVBkEUC,True,True
BV1AUXmB6EAE,True,True
BV1AUXmB6EHH,True,True
BV1AVXLB5E7E,True,True
BV1AVXLB5E7J,True,True
BV1AVXLB5E7W,True,True
BV1AVXLB5E7n,True,True
BV1AVXLB5E7s,True,True
BV1AVXLB5EMW,True,True
BV1AVXLB5ENa,True,True
BV1AVXLB5Ej1,True,True
BV1AVXLBLEj6,True,True
BV1AW9jBnEME,True,True
BV1AWDuBxECr,True,True
BV1AXDABGERW,True,True
BV1AXXKBdELu,True,True
BV1AXXKBdEUN,True,True
BV1AXXKBdEbH,True,True
BV1AXXKBdEmK,True,True
BV1AXXKBdEvg,True,True
BV1AXXLBmEnk,True,True
BV1AXXLBmEpz,True,True
BV1AXXSB1EPX,True,True
BV1AY9FBuE6g,True,True
BV1AY9FBuEqR,True,True
BV1AYXNBDEDb,True,True
BV1AYXUB6EGU,True,True
BV1AYXjBnEt1,True,True
BV1AZ95BEEYb,True,True
BV1AZ9WBgEbK,True,True
BV1AZDNB2E1Z,True,True
BV1AZXMBcEnr,True,True
BV1AZXbBQEUA,True,True
BV1AZXbBQEnb,True,True
BV1AaQ9BQEfo,True,True
BV1AaXNBHEhR,True,True
BV1AaXNBHEjn,True,True
BV1AaXNBHEtX,True,True
BV1AbDVBBEak,True,True
BV1AbXZBPESY,True,True
BV1AbXZBPEbL,True,True
BV1Ac9KBxEax,True,True
BV1Ac9LBjE3W,True,True
BV1Ac9LBjEgA,True,True
BV1Ac9LBjEun,True,True
BV1AcDMBpESG,True,True
BV1AcDMBpEYq,True,True
BV1AcXaBtEdN,True,True
BV1Ad9WBrEPb,True,True
BV1AdX6BQEL9,True,True
BV1AdX6BQETG,True,True
BV1AdX6BQETH,True,True
BV1AdX6BQEef,True,True
BV1AdX6BQEjT,True,True
BV1AdX6BQEkV,True,True
BV1AdX6BQEsa,True,True
BV1AdX6BQEsb,True,True
BV1AdXKB9E1X,True,True
BV1AdXKB9E23,True,True
BV1AdXKB9E5b,True,True
BV1AdXKB9E5h,True,True
BV1AdXKB9EER,True,True
BV1AdXKB9ENh,True,True
BV1AdXKB9EYm,True,True
BV1AdXKB9EaU,True,True
BV1AdXKB9Eak,True,True
BV1AdXKB9Eey,True,True
BV1AdXKB9Enp,True,True
BV1AdXQBHEC7,True,True
BV1AeXTBZEXT,True,True
BV1AeXTBZEez,True,True
BV1AeXjBSE1F,True,True
BV1AeXjBSEST,True,True
BV1AeXjBSEaG,True,True
BV1Ag9HBeECZ,True,True
BV1AgD5B6ESz,True,True
BV1AgXLBjEDv,True,True
BV1AgXLBjEVy,True,True
BV1AgXPBmEBv,True,True
BV1AgXSB5EnK,True,True
BV1AgXfBKEX7,True,True
BV1AgXmBiEKx,True,True
BV1Ah9FB6ENH,True,True
BV1Ah9uBaEwz,True,True
BV1AhDVBTE3P,True,True
BV1AhXjBQECA,True,True
BV1AhXjBQEo9,True,True
