bvid,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs
BV1Qo9FBQEPa,author_expand,owner:927587,2026-04-03T04:42:01.174032+00:00,2026-04-03T04:42:01.174032+00:00,927587,182,2026-04-02T11:57:23+00:00,1776,258111.0,owner:927587
BV1xpXZBMEnb,author_expand,owner:928123,2026-04-03T04:42:03.150135+00:00,2026-04-03T04:42:03.150135+00:00,928123,33,2026-04-02T13:30:02+00:00,1501,203617.0,owner:928123
BV1R2XZBQEio,author_expand,owner:946974,2026-04-03T04:42:12.441663+00:00,2026-04-03T04:42:12.441663+00:00,946974,95,2026-04-02T09:00:00+00:00,859,924758.0,owner:946974
BV1js9cBeEmy,author_expand,owner:3670216,2026-04-03T04:42:25.874189+00:00,2026-04-03T04:42:25.874189+00:00,3670216,137,2026-04-02T12:00:00+00:00,3255,441747.0,owner:3670216
BV1uVXZB5Eqw,author_expand,owner:3670216,2026-04-03T04:42:25.874189+00:00,2026-04-03T04:42:25.874189+00:00,3670216,137,2026-04-02T11:00:00+00:00,3267,257815.0,owner:3670216
BV1CbXZBPECb,author_expand,owner:5294454,2026-04-03T04:42:35.126659+00:00,2026-04-03T04:42:35.126659+00:00,5294454,138,2026-04-02T10:08:36+00:00,316,1504509.0,owner:5294454
BV1er9EB1EmK,author_expand,owner:7584632,2026-04-03T04:43:20.339055+00:00,2026-04-03T04:43:20.339055+00:00,7584632,71,2026-04-02T10:15:00+00:00,145,3084.0,owner:7584632
BV1iAAZz7Ep5,author_expand,owner:7584632,2026-04-03T04:43:20.339055+00:00,2026-04-03T04:43:20.339055+00:00,7584632,178,2026-04-02T10:10:36+00:00,2637,81194.0,owner:7584632
BV15r9EB1E2p,author_expand,owner:7584632,2026-04-03T04:43:20.339055+00:00,2026-04-03T04:43:20.339055+00:00,7584632,183,2026-04-02T10:10:00+00:00,57,1989.0,owner:7584632
BV15r9EB1Etz,author_expand,owner:7584632,2026-04-03T04:43:20.339055+00:00,2026-04-03T04:43:20.339055+00:00,7584632,183,2026-04-02T10:05:00+00:00,114,1808.0,owner:7584632
BV1XSXZBUEgk,author_expand,owner:23947287,2026-04-03T04:45:09.718386+00:00,2026-04-03T04:45:09.718386+00:00,23947287,228,2026-04-03T03:00:00+00:00,2035,134361.0,owner:23947287
BV1C79NB9EyK,author_expand,owner:10330740,2026-04-03T04:49:41.224734+00:00,2026-04-03T04:49:41.224734+00:00,10330740,124,2026-04-03T02:21:56+00:00,38,15836.0,owner:10330740
BV1jA9FBfEht,author_expand,owner:10330740,2026-04-03T04:49:41.224734+00:00,2026-04-03T04:49:41.224734+00:00,10330740,124,2026-04-02T14:31:00+00:00,7812,9106.0,owner:10330740
BV1bF9cBDECp,author_expand,owner:10330740,2026-04-03T04:49:41.224734+00:00,2026-04-03T04:49:41.224734+00:00,10330740,124,2026-04-02T12:06:07+00:00,17,132963.0,owner:10330740
BV1Rm9FBZEKJ,author_expand,owner:10330740,2026-04-03T04:49:41.224734+00:00,2026-04-03T04:49:41.224734+00:00,10330740,124,2026-04-02T11:33:54+00:00,26,27705.0,owner:10330740
BV12cXfB3Enw,author_expand,owner:10330740,2026-04-03T04:49:41.224734+00:00,2026-04-03T04:49:41.224734+00:00,10330740,124,2026-04-02T07:08:22+00:00,24,38739.0,owner:10330740
BV1pNXeBYEVu,author_expand,owner:15773384,2026-04-03T04:49:44.955423+00:00,2026-04-03T04:49:44.955423+00:00,15773384,145,2026-04-03T03:00:02+00:00,7085,2280.0,owner:15773384
BV1HNXeBaEYT,author_expand,owner:15773384,2026-04-03T04:49:44.955423+00:00,2026-04-03T04:49:44.955423+00:00,15773384,145,2026-04-02T10:00:02+00:00,5029,9026.0,owner:15773384
BV1SzXfBLEx7,author_expand,owner:17819768,2026-04-03T04:49:46.988049+00:00,2026-04-03T04:49:46.988049+00:00,17819768,182,2026-04-02T12:45:00+00:00,2897,146745.0,owner:17819768
BV1o8XhBmEXa,author_expand,owner:98627270,2026-04-03T04:50:06.836645+00:00,2026-04-03T04:50:06.836645+00:00,98627270,170,2026-04-03T04:00:02+00:00,40,3402.0,owner:98627270
BV1rwXaBdE5u,author_expand,owner:98627270,2026-04-03T04:50:06.836645+00:00,2026-04-03T04:50:06.836645+00:00,98627270,170,2026-04-03T03:00:02+00:00,40,17274.0,owner:98627270
BV1HwXaBdEPc,author_expand,owner:98627270,2026-04-03T04:50:06.836645+00:00,2026-04-03T04:50:06.836645+00:00,98627270,153,2026-04-03T03:00:01+00:00,1124,66478.0,owner:98627270
