bvid,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs
BV1MU95BsEPX,author_expand,owner:10330740,2026-04-01T06:53:34.954893+00:00,2026-04-01T06:53:34.954893+00:00,10330740,124,2026-04-01T06:51:01+00:00,42,1686.0,owner:10330740
BV14U95BsEah,author_expand,owner:10330740,2026-04-01T06:53:34.954893+00:00,2026-04-01T06:53:34.954893+00:00,10330740,124,2026-04-01T06:47:31+00:00,20,4226.0,owner:10330740
BV1xX95BQEx8,author_expand,owner:10330740,2026-04-01T06:53:34.954893+00:00,2026-04-01T06:53:34.954893+00:00,10330740,124,2026-04-01T06:20:50+00:00,6100,2486.0,owner:10330740
BV1iQ9LB3EqE,author_expand,owner:10330740,2026-04-01T06:53:34.954893+00:00,2026-04-01T06:53:34.954893+00:00,10330740,124,2026-04-01T02:42:42+00:00,20,56442.0,owner:10330740
BV1eZ9LBTEUA,author_expand,owner:10330740,2026-04-01T06:53:34.954893+00:00,2026-04-01T06:53:34.954893+00:00,10330740,124,2026-04-01T02:26:18+00:00,21,24926.0,owner:10330740
BV19V9VBbEJp,author_expand,owner:10330740,2026-04-01T06:53:34.954893+00:00,2026-04-01T06:53:34.954893+00:00,10330740,124,2026-04-01T01:49:08+00:00,219,23765.0,owner:10330740
BV1C6XCBbEhV,author_expand,owner:10330740,2026-04-01T06:53:34.954893+00:00,2026-04-01T06:53:34.954893+00:00,10330740,124,2026-03-31T14:38:28+00:00,7517,10182.0,owner:10330740
BV1qSXrByEMw,author_expand,owner:10330740,2026-04-01T06:53:34.954893+00:00,2026-04-01T06:53:34.954893+00:00,10330740,124,2026-03-31T12:00:00+00:00,4094,43184.0,owner:10330740
BV1mWXzB9EAR,author_expand,owner:10330740,2026-04-01T06:53:34.954893+00:00,2026-04-01T06:53:34.954893+00:00,10330740,124,2026-03-31T07:53:14+00:00,15,677174.0,owner:10330740
BV1CaXzBEE4q,author_expand,owner:10330740,2026-04-01T06:53:34.954893+00:00,2026-04-01T06:53:34.954893+00:00,10330740,124,2026-03-31T07:33:37+00:00,20,57106.0,owner:10330740
BV1CaXzBEEra,author_expand,owner:10330740,2026-04-01T06:53:34.954893+00:00,2026-04-01T06:53:34.954893+00:00,10330740,124,2026-03-31T07:31:23+00:00,24,362039.0,owner:10330740
BV1vUXzBqE8e,author_expand,owner:10330740,2026-04-01T06:53:34.954893+00:00,2026-04-01T06:53:34.954893+00:00,10330740,124,2026-03-31T06:47:57+00:00,14,58855.0,owner:10330740
