bvid,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs
BV1DTXkBAEVi,author_expand,owner:1532165,2026-04-02T04:50:14.768490+00:00,2026-04-02T04:50:14.768490+00:00,1532165,256,2026-04-02T04:00:00+00:00,1905,116627.0,owner:1532165
BV1pt9nBAEQv,author_expand,owner:7584632,2026-04-02T04:50:30.064056+00:00,2026-04-02T04:50:30.064056+00:00,7584632,183,2026-04-02T04:02:02+00:00,235,1573.0,owner:7584632
BV1uk9WBnEBf,author_expand,owner:7584632,2026-04-02T04:50:30.064056+00:00,2026-04-02T04:50:30.064056+00:00,7584632,183,2026-04-02T04:00:02+00:00,235,759.0,owner:7584632
BV11p9nBiEQu,author_expand,owner:7584632,2026-04-02T04:50:30.064056+00:00,2026-04-02T04:50:30.064056+00:00,7584632,183,2026-04-02T04:00:00+00:00,256,1208.0,owner:7584632
BV1D897BPEgF,author_expand,owner:401742377,2026-04-02T04:52:42.182361+00:00,2026-04-02T04:52:42.182361+00:00,401742377,172,2026-04-02T04:00:00+00:00,688,194487.0,owner:401742377
BV1kNXeBaEwf,author_expand,owner:15773384,2026-04-02T04:54:40.443328+00:00,2026-04-02T04:54:40.443328+00:00,15773384,145,2026-04-02T03:00:02+00:00,7858,2240.0,owner:15773384
BV1Fh9EBWEdA,author_expand,owner:98627270,2026-04-02T04:55:34.728370+00:00,2026-04-02T04:55:34.728370+00:00,98627270,170,2026-04-02T03:30:02+00:00,71,48773.0,owner:98627270
BV1yB97BZEdb,author_expand,owner:98627270,2026-04-02T04:55:34.728370+00:00,2026-04-02T04:55:34.728370+00:00,98627270,153,2026-04-02T03:00:02+00:00,1349,8803.0,owner:98627270
BV1Pd95BSEN8,author_expand,owner:98627270,2026-04-02T04:55:34.728370+00:00,2026-04-02T04:55:34.728370+00:00,98627270,170,2026-04-02T03:00:02+00:00,22,2331.0,owner:98627270
BV1Z5XoB9EKE,author_expand,owner:98627270,2026-04-02T04:55:34.728370+00:00,2026-04-02T04:55:34.728370+00:00,98627270,153,2026-04-02T01:00:02+00:00,435,29966.0,owner:98627270
BV1Z5XoB9ErL,author_expand,owner:98627270,2026-04-02T04:55:34.728370+00:00,2026-04-02T04:55:34.728370+00:00,98627270,170,2026-04-02T01:00:02+00:00,32,7769.0,owner:98627270
BV1FL9JBpEFN,author_expand,owner:3913194,2026-04-02T05:00:08.940420+00:00,2026-04-02T05:00:08.940420+00:00,178029850,138,2026-04-01T12:25:59+00:00,649,624631.0,owner:3913194
BV1o49WB8EJq,author_expand,owner:211005705,2026-04-02T05:05:55.699093+00:00,2026-04-02T05:05:55.699093+00:00,211005705,172,2026-04-02T04:04:58+00:00,508,24172.0,owner:211005705
BV1ig9sBcEA9,author_expand,owner:211005705,2026-04-02T05:05:55.699093+00:00,2026-04-02T05:05:55.699093+00:00,211005705,172,2026-04-02T02:01:59+00:00,70,25701.0,owner:211005705
BV17q9EBEEah,author_expand,owner:1343321779,2026-04-02T05:07:41.785568+00:00,2026-04-02T05:07:41.785568+00:00,1343321779,251,2026-04-01T14:25:24+00:00,190,158774.0,owner:1343321779
BV1wj9WBMEgG,author_expand,owner:4856007,2026-04-02T05:08:45.578498+00:00,2026-04-02T05:08:45.578498+00:00,4856007,187,2026-04-02T04:00:02+00:00,151,2143.0,owner:4856007
BV1ayXdBLE24,author_expand,owner:4856007,2026-04-02T05:08:45.578498+00:00,2026-04-02T05:08:45.578498+00:00,4856007,185,2026-04-02T00:10:02+00:00,2705,162.0,owner:4856007
BV1GyXdBLEmd,author_expand,owner:4856007,2026-04-02T05:08:45.578498+00:00,2026-04-02T05:08:45.578498+00:00,4856007,185,2026-04-02T00:10:02+00:00,2767,191.0,owner:4856007
BV1QyXdB5ERy,author_expand,owner:4856007,2026-04-02T05:08:45.578498+00:00,2026-04-02T05:08:45.578498+00:00,4856007,185,2026-04-02T00:10:02+00:00,2819,186.0,owner:4856007
BV1QyXdB5EZG,author_expand,owner:4856007,2026-04-02T05:08:45.578498+00:00,2026-04-02T05:08:45.578498+00:00,4856007,185,2026-04-02T00:10:02+00:00,2871,222.0,owner:4856007
BV1XyXdB5EJC,author_expand,owner:4856007,2026-04-02T05:08:45.578498+00:00,2026-04-02T05:08:45.578498+00:00,4856007,185,2026-04-02T00:10:02+00:00,2952,191.0,owner:4856007
BV1iM9sBaEzG,author_expand,owner:21778636,2026-04-02T05:13:31.599984+00:00,2026-04-02T05:13:31.599984+00:00,21778636,21,2026-04-02T01:14:05+00:00,36,3026.0,owner:21778636
BV1Sk9WBJEZd,author_expand,owner:46470268,2026-04-02T05:15:19.104205+00:00,2026-04-02T05:15:19.104205+00:00,46470268,232,2026-04-02T02:26:56+00:00,103,53761.0,owner:46470268
BV1De9JBuEBa,author_expand,owner:268941858,2026-04-02T05:15:33.664469+00:00,2026-04-02T05:15:33.664469+00:00,268941858,172,2026-04-02T01:00:00+00:00,153,250119.0,owner:268941858
BV1GD9nB7EHo,author_expand,owner:480959917,2026-04-02T05:16:32.019073+00:00,2026-04-02T05:16:32.019073+00:00,480959917,159,2026-04-02T01:00:00+00:00,99,20969.0,owner:480959917
BV1QK9EBzE4u,author_expand,owner:16720403,2026-04-02T05:22:22.565750+00:00,2026-04-02T05:22:22.565750+00:00,16720403,137,2026-04-01T15:54:08+00:00,1368,20578.0,owner:16720403
BV1zD97BSEgi,author_expand,owner:16720403,2026-04-02T05:22:22.565750+00:00,2026-04-02T05:22:22.565750+00:00,16720403,193,2026-04-01T15:09:50+00:00,235,94820.0,owner:16720403
BV1KF9JBYEPS,author_expand,owner:16720403,2026-04-02T05:22:22.565750+00:00,2026-04-02T05:22:22.565750+00:00,16720403,29,2026-04-01T13:24:52+00:00,2677,15147.0,owner:16720403
BV1iB9EBmEny,author_expand,owner:16720403,2026-04-02T05:22:22.565750+00:00,2026-04-02T05:22:22.565750+00:00,16720403,199,2026-04-01T12:58:24+00:00,181,49551.0,owner:16720403
BV1TC9WBSED8,author_expand,owner:174949313,2026-04-02T05:26:46.495072+00:00,2026-04-02T05:26:46.495072+00:00,174949313,214,2026-04-02T04:00:00+00:00,483,2834.0,owner:174949313
BV1Ys97BBEW3,author_expand,owner:189866857,2026-04-02T05:26:56.156743+00:00,2026-04-02T05:26:56.156743+00:00,189866857,205,2026-04-02T01:05:00+00:00,141,2247.0,owner:189866857
BV1e39sB8EZh,author_expand,owner:652239032,2026-04-02T05:29:15.988793+00:00,2026-04-02T05:29:15.988793+00:00,652239032,17,2026-04-02T05:05:00+00:00,83,3259.0,owner:652239032
BV1hn9sBWE3i,author_expand,owner:652239032,2026-04-02T05:29:15.988793+00:00,2026-04-02T05:29:15.988793+00:00,652239032,184,2026-04-02T04:05:00+00:00,700,7198.0,owner:652239032
BV1v39sB8EV1,author_expand,owner:652239032,2026-04-02T05:29:15.988793+00:00,2026-04-02T05:29:15.988793+00:00,652239032,17,2026-04-02T03:30:00+00:00,34,3350.0,owner:652239032
BV1YL9sBoEKr,author_expand,owner:652239032,2026-04-02T05:29:15.988793+00:00,2026-04-02T05:29:15.988793+00:00,652239032,17,2026-04-02T03:05:00+00:00,30,6059.0,owner:652239032
BV1hz9WBpEH7,author_expand,owner:652239032,2026-04-02T05:29:15.988793+00:00,2026-04-02T05:29:15.988793+00:00,652239032,17,2026-04-02T02:30:00+00:00,141,33063.0,owner:652239032
BV16Z9WBuERq,author_expand,owner:652239032,2026-04-02T05:29:15.988793+00:00,2026-04-02T05:29:15.988793+00:00,652239032,17,2026-04-02T02:05:00+00:00,80,17840.0,owner:652239032
BV1op9HBsEND,author_expand,owner:652239032,2026-04-02T05:29:15.988793+00:00,2026-04-02T05:29:15.988793+00:00,652239032,17,2026-04-02T00:54:41+00:00,107,9349.0,owner:652239032
BV1dW9HBREmr,author_expand,owner:652239032,2026-04-02T05:29:15.988793+00:00,2026-04-02T05:29:15.988793+00:00,652239032,17,2026-04-02T00:35:37+00:00,106,14077.0,owner:652239032
BV1pF97BREyi,author_expand,owner:652239032,2026-04-02T05:29:15.988793+00:00,2026-04-02T05:29:15.988793+00:00,652239032,17,2026-04-01T22:05:00+00:00,72,12442.0,owner:652239032
BV1Wt9nBAEpN,author_expand,owner:1745143606,2026-04-02T05:29:26.052325+00:00,2026-04-02T05:29:26.052325+00:00,1745143606,176,2026-04-02T01:09:12+00:00,474,41976.0,owner:1745143606
