bvid,has_stat_snapshot,has_comment_snapshot
BV11DXbBxENF,True,True
BV11PXPBDEgb,True,True
BV11bXNBpEhM,True,True
BV11pSDBVEUA,True,True
BV1239NBZEN3,True,True
BV12SX6BdEWB,True,True
BV12WXjBxEm9,True,True
BV12e9LBXELR,True,True
BV12yDAB2EVb,True,True
BV135XjBYEUe,True,True
BV13DXGBHEy6,True,True
BV13RX5B4E1W,True,True
BV13mXGBWEX8,True,True
BV13tX1BjEtc,True,True
BV13zXMBVEor,True,True
BV141XbBfEb7,True,True
BV141XbBfEmf,True,True
BV14HX2BuEu8,True,True
BV14HXjBoEoX,True,True
BV14TXKB4E4P,True,True
BV14TXKB4ETL,True,True
BV14UXKBbEn3,True,True
BV14pXUBjEWW,True,True
BV154XVBoEuz,True,True
BV15BXyBSEio,True,True
BV15SXjBBExa,True,True
BV15YXMB7E2Y,True,True
